Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
387,Alberto Moreno,es ESP,DF,Villarreal,30,1992,14.4,0,15,3,20.0,1.04,0.21,0.00,0.00,0,0,Matches,24,14,1296,1,1,0,7,0,0.00,0.07,0.07,0.00,0.07,0,26,9,3,36,21,18,,,0,,,,,,,,,,,,,,,22/23
388,Álex Moreno,es ESP,DF,Real Betis,29,1993,15.0,0,12,3,25.0,0.80,0.20,0.00,0.00,0,0,Matches,15,15,1350,3,3,0,1,0,0.00,0.20,0.20,0.00,0.20,0,17,17,1,26,17,21,,,0,,,,,,,,,,,,,,,22/23
389,Diego Moreno,es ESP,DF,Osasuna,21,2001,7.1,0,5,1,20.0,0.71,0.14,0.00,0.00,0,0,Matches,11,7,638,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,4,1,20,5,4,,,0,,,,,,,,,,,,,,,22/23
390,Gerard Moreno,es ESP,FW,Villarreal,30,1992,13.7,7,43,22,51.2,3.15,1.61,0.14,0.27,1,2,Matches,21,14,1230,3,10,6,4,0,0.51,0.22,0.73,0.44,0.66,0,11,14,13,8,5,6,,,0,,,,,,,,,,,,,,,22/23
391,Tete Morente,es ESP,"MF,FW",Elche,25,1996,23.0,4,46,14,30.4,2.00,0.61,0.09,0.29,0,0,Matches,32,23,2068,0,4,4,5,0,0.17,0.00,0.17,0.17,0.17,0,32,21,12,100,26,21,,,0,,,,,,,,,,,,,,,22/23
392,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,11.2,0,21,5,23.8,1.87,0.45,0.00,0.00,0,0,Matches,24,10,1011,2,2,0,6,2,0.00,0.18,0.18,0.00,0.18,1,32,33,0,4,4,18,,,0,,,,,,,,,,,,,,,22/23
393,Manu Morlanes,es ESP,MF,Villarreal,23,1999,1.8,0,0,0,,0.00,0.00,,,0,0,Matches,4,2,158,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,1,2,,,0,,,,,,,,,,,,,,,22/23
394,Manu Morlanes,es ESP,MF,Mallorca,23,1999,7.8,1,7,2,28.6,0.89,0.25,0.14,0.50,0,0,Matches,12,9,706,0,1,1,3,0,0.13,0.00,0.13,0.13,0.13,0,6,8,0,2,5,9,,,0,,,,,,,,,,,,,,,22/23
395,Loren Morón,es ESP,FW,Real Betis,28,1993,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,15,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,0,2,,,0,,,,,,,,,,,,,,,22/23
396,Cristhian Mosquera,es ESP,DF,Valencia,18,2004,1.6,0,2,0,0.0,1.24,0.00,0.00,,0,0,Matches,3,1,145,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,1,1,2,,,0,,,,,,,,,,,,,,,22/23
397,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,10.2,0,6,1,16.7,0.59,0.10,0.00,0.00,0,0,Matches,16,9,922,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,7,8,0,2,9,9,,,0,,,,,,,,,,,,,,,22/23
398,Iker Muniain,es ESP,MF,Athletic Club,29,1992,18.8,0,28,7,25.0,1.49,0.37,0.00,0.00,0,0,Matches,30,19,1689,3,3,0,2,0,0.00,0.16,0.16,0.00,0.16,0,13,62,1,114,5,15,,,0,,,,,,,,,,,,,,,22/23
399,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,19.5,0,6,2,33.3,0.31,0.10,0.00,0.00,0,0,Matches,23,20,1756,1,1,0,2,0,0.00,0.05,0.05,0.00,0.05,0,29,16,0,54,9,24,,,0,,,,,,,,,,,,,,,22/23
400,Iker Muñoz,es ESP,MF,Osasuna,19,2002,2.8,0,2,1,50.0,0.71,0.35,0.00,0.00,0,0,Matches,8,2,254,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,5,4,0,0,3,0,,,0,,,,,,,,,,,,,,,22/23
401,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,12,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,1,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
402,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,32.6,15,75,30,40.0,2.30,0.92,0.15,0.37,4,5,Matches,35,34,2937,3,18,11,6,1,0.46,0.09,0.55,0.34,0.43,0,60,39,29,11,13,7,,,0,,,,,,,,,,,,,,,22/23
403,Yunus Musah,us USA,MF,Valencia,19,2002,23.4,0,22,3,13.6,0.94,0.13,0.00,0.00,0,0,Matches,33,26,2110,2,2,0,10,1,0.00,0.09,0.09,0.00,0.09,0,42,42,3,40,13,36,,,0,,,,,,,,,,,,,,,22/23
404,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,21,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
405,Nacho,es ESP,DF,Real Madrid,32,1990,18.2,1,9,4,44.4,0.49,0.22,0.11,0.25,0,0,Matches,27,18,1637,1,2,1,7,0,0.05,0.05,0.11,0.05,0.11,0,17,14,3,13,19,16,,,1,,,,,,,,,,,,,,,22/23
406,Juanjo Narváez,co COL,MF,Valladolid,27,1995,1.6,0,3,0,0.0,1.82,0.00,0.00,,0,0,Matches,5,1,148,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,9,1,1,0,1,,,0,,,,,,,,,,,,,,,22/23
407,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,10.1,1,4,2,50.0,0.40,0.20,0.25,0.50,0,0,Matches,14,10,906,0,1,1,3,0,0.10,0.00,0.10,0.10,0.10,0,12,0,1,1,17,8,,,0,,,,,,,,,,,,,,,22/23
408,Roberto Navarro,es ESP,MF,Real Sociedad,20,2002,3.9,0,12,5,41.7,3.08,1.28,0.00,0.00,0,0,Matches,17,1,351,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,6,5,15,2,4,,,0,,,,,,,,,,,,,,,22/23
409,Jesús Navas,es ESP,"DF,MF",Sevilla,36,1985,22.0,0,9,3,33.3,0.41,0.14,0.00,0.00,0,0,Matches,32,21,1981,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,7,33,6,133,19,13,,,1,,,,,,,,,,,,,,,22/23
410,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,8.4,1,22,7,31.8,2.62,0.83,0.05,0.14,0,0,Matches,21,9,757,2,3,1,0,0,0.12,0.24,0.36,0.12,0.36,0,5,8,7,2,0,4,,,0,,,,,,,,,,,,,,,22/23
411,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,15.2,1,6,1,16.7,0.40,0.07,0.17,1.00,0,0,Matches,19,16,1366,0,1,1,1,1,0.07,0.00,0.07,0.07,0.07,0,13,14,1,1,14,14,,,0,,,,,,,,,,,,,,,22/23
412,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,27,1994,12.2,3,21,9,42.9,1.72,0.74,0.14,0.33,0,0,Matches,31,11,1100,1,4,3,8,0,0.25,0.08,0.33,0.25,0.33,0,34,5,2,15,13,27,,,0,,,,,,,,,,,,,,,22/23
413,Fernando Niño,es ESP,FW,Villarreal,21,2000,0.2,0,1,0,0.0,4.09,0.00,0.00,,0,0,Matches,3,0,22,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
414,Randy Nteka,ao ANG,"FW,MF",Elche,24,1997,8.1,0,14,4,28.6,1.74,0.50,0.00,0.00,0,0,Matches,14,10,726,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,21,17,3,0,4,10,,,0,,,,,,,,,,,,,,,22/23
415,Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,24,1997,1.3,0,4,0,0.0,3.10,0.00,0.00,,0,0,Matches,10,0,116,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0,4,5,0,0,2,2,,,0,,,,,,,,,,,,,,,22/23
416,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,35.0,0,15,5,33.3,0.43,0.14,0.00,0.00,0,0,Matches,36,35,3151,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0,25,31,1,3,69,32,,,1,,,,,,,,,,,,,,,22/23
417,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,27.7,0,0,0,,0.00,0.00,,,0,0,Matches,28,28,2492,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,0,0,,,0,20,0.72,80,60,75.0,17,5,6,12,42.9,1,0,1,0.0,22/23
418,Brian Ocampo,uy URU,MF,Cádiz,23,1999,12.4,1,13,2,15.4,1.05,0.16,0.08,0.50,0,0,Matches,18,15,1119,1,2,1,2,0,0.08,0.08,0.16,0.08,0.16,0,32,27,1,34,3,16,,,0,,,,,,,,,,,,,,,22/23
419,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,28,1994,12.9,4,30,9,30.0,2.32,0.70,0.03,0.11,3,3,Matches,19,11,1165,0,4,1,7,0,0.31,0.00,0.31,0.08,0.08,0,15,24,6,26,7,14,,,0,,,,,,,,,,,,,,,22/23
420,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,0.4,0,1,0,0.0,2.31,0.00,0.00,,0,0,Matches,3,0,39,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,3,0,0,,,0,,,,,,,,,,,,,,,22/23
421,Olasagasti,es ESP,MF,Real Sociedad,21,2000,0.7,0,2,1,50.0,2.77,1.38,0.00,0.00,0,0,Matches,3,0,65,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,3,,,0,,,,,,,,,,,,,,,22/23
422,Lucas Olaza,uy URU,DF,Valladolid,28,1994,16.6,0,5,2,40.0,0.30,0.12,0.00,0.00,0,0,Matches,23,16,1494,1,1,0,3,0,0.00,0.06,0.06,0.00,0.06,0,12,19,2,71,16,16,,,0,,,,,,,,,,,,,,,22/23
423,Brian Oliván,es ESP,DF,Espanyol,28,1994,26.7,1,15,4,26.7,0.56,0.15,0.07,0.25,0,0,Matches,30,29,2403,7,8,1,7,0,0.04,0.26,0.30,0.04,0.30,0,32,15,3,143,23,27,,,0,,,,,,,,,,,,,,,22/23
424,Lucas Oliveira Rosa,br BRA,"DF,MF",Valladolid,22,2000,10.3,0,6,1,16.7,0.58,0.10,0.00,0.00,0,0,Matches,17,11,931,1,1,0,3,0,0.00,0.10,0.10,0.00,0.10,0,19,11,1,37,15,18,,,0,,,,,,,,,,,,,,,22/23
425,Aimar Oroz,es ESP,"MF,FW",Osasuna,20,2001,22.4,3,23,8,34.8,1.03,0.36,0.09,0.25,1,1,Matches,31,23,2013,6,9,2,6,0,0.13,0.27,0.40,0.09,0.36,0,36,61,2,6,25,14,,,0,,,,,,,,,,,,,,,22/23
426,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
427,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,25,1997,13.5,4,19,11,57.9,1.41,0.82,0.11,0.18,2,3,Matches,23,14,1214,1,5,2,1,0,0.30,0.07,0.37,0.15,0.22,0,15,16,12,28,3,8,,,0,,,,,,,,,,,,,,,22/23
428,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,15.2,0,10,2,20.0,0.66,0.13,0.00,0.00,0,0,Matches,17,14,1365,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,7,10,0,3,11,20,,,0,,,,,,,,,,,,,,,22/23
429,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,2.00,5,3,60.0,0,0,1,0,0.0,0,0,0,,22/23
429,Fernando Pacheco,es ESP,GK,Almería,30,1992,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,33,2.06,88,55,62.5,4,3,9,3,18.8,4,1,0,20.0,22/23
430,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,16,16,1440,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,4,0,0,1,0,,,0,2,2.00,5,3,60.0,0,0,1,0,0.0,0,0,0,,22/23
430,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,16,16,1440,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,4,0,0,1,0,,,0,33,2.06,88,55,62.5,4,3,9,3,18.8,4,1,0,20.0,22/23
431,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,13.3,0,3,0,0.0,0.23,0.00,0.00,,0,0,Matches,17,12,1193,1,1,0,2,0,0.00,0.08,0.08,0.00,0.08,0,18,10,1,0,12,10,,,0,,,,,,,,,,,,,,,22/23
432,Gonçalo Paciência,pt POR,FW,Celta Vigo,27,1994,7.4,2,30,10,33.3,4.08,1.36,0.07,0.20,0,0,Matches,25,5,662,0,2,2,2,1,0.27,0.00,0.27,0.27,0.27,0,19,17,0,6,0,6,,,0,,,,,,,,,,,,,,,22/23
433,Helibelton Palacios,co COL,"DF,MF",Elche,29,1993,21.3,0,4,3,75.0,0.19,0.14,0.00,0.00,0,0,Matches,24,23,1915,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,30,19,0,18,20,20,,,0,,,,,,,,,,,,,,,22/23
434,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,27,1994,32.9,9,94,24,25.5,2.85,0.73,0.09,0.33,1,3,Matches,37,36,2965,5,14,8,4,0,0.27,0.15,0.42,0.24,0.39,0,37,104,9,191,19,30,,,0,,,,,,,,,,,,,,,22/23
435,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,9.5,0,8,3,37.5,0.84,0.31,0.00,0.00,0,0,Matches,16,9,859,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,12,2,0,2,13,7,,,1,,,,,,,,,,,,,,,22/23
436,Daniel Parejo,es ESP,MF,Villarreal,33,1989,36.5,3,30,11,36.7,0.82,0.30,0.03,0.09,2,4,Matches,37,37,3285,4,7,1,6,0,0.08,0.11,0.19,0.03,0.14,0,30,75,0,142,29,37,,,0,,,,,,,,,,,,,,,22/23
437,Moises Parra Gutierrez,es ESP,MF,Getafe,20,2002,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
438,Raúl Parra,es ESP,DF,Cádiz,22,1999,3.4,0,0,0,,0.00,0.00,,,0,0,Matches,6,4,310,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,6,3,0,6,0,2,,,0,,,,,,,,,,,,,,,22/23
439,Pascu,es ESP,FW,Villarreal,19,2003,0.1,1,1,1,100.0,9.00,9.00,1.00,1.00,0,0,Matches,2,0,10,0,1,1,0,0,9.00,0.00,9.00,9.00,9.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
440,Javier Pastore,ar ARG,MF,Elche,33,1989,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,5,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
441,Gabriel Paulista,br BRA,DF,Valencia,31,1990,16.7,1,14,2,14.3,0.84,0.12,0.07,0.50,0,0,Matches,21,18,1504,0,1,1,4,2,0.06,0.00,0.06,0.06,0.06,1,12,11,0,0,31,9,,,0,,,,,,,,,,,,,,,22/23
442,Alfonso Pedraza,es ESP,DF,Villarreal,26,1996,18.1,0,25,10,40.0,1.38,0.55,0.00,0.00,0,0,Matches,26,20,1633,3,3,0,5,0,0.00,0.17,0.17,0.00,0.17,0,21,15,2,76,17,26,,,0,,,,,,,,,,,,,,,22/23
443,Pedri,es ESP,MF,Barcelona,19,2002,22.0,6,22,9,40.9,1.00,0.41,0.27,0.67,0,0,Matches,26,22,1976,1,7,6,2,0,0.27,0.05,0.32,0.27,0.32,0,8,43,4,27,13,21,,,0,,,,,,,,,,,,,,,22/23
444,Adrià Pedrosa,es ESP,DF,Espanyol,24,1998,2.5,0,1,0,0.0,0.39,0.00,0.00,,0,0,Matches,7,2,229,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,4,1,9,5,1,,,0,,,,,,,,,,,,,,,22/23
445,Iñaki Peña,es ESP,GK,Barcelona,23,1999,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,73,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,2.47,4,2,50.0,0,0,0,0,,0,0,0,,22/23
446,Rubén Peña,es ESP,"DF,MF",Osasuna,31,1991,14.2,0,12,2,16.7,0.85,0.14,0.00,0.00,0,0,Matches,20,14,1277,1,1,0,2,1,0.00,0.07,0.07,0.00,0.07,0,27,14,0,54,18,22,,,0,,,,,,,,,,,,,,,22/23
447,Alberto Perea,es ESP,MF,Cádiz,31,1990,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,1,0,0,,,0,,,,,,,,,,,,,,,22/23
448,Ayoze Pérez,es ESP,"MF,FW",Real Betis,29,1993,15.4,3,34,14,41.2,2.21,0.91,0.09,0.21,0,0,Matches,19,17,1386,1,4,3,3,0,0.19,0.06,0.26,0.19,0.26,0,31,29,2,7,14,18,,,0,,,,,,,,,,,,,,,22/23
449,Carles Pérez,es ESP,"MF,FW",Celta Vigo,24,1998,23.8,3,53,20,37.7,2.22,0.84,0.06,0.15,0,0,Matches,35,23,2144,5,8,3,5,0,0.13,0.21,0.34,0.13,0.34,0,35,37,9,38,6,23,,,0,,,,,,,,,,,,,,,22/23
450,Francisco Perez,es ESP,MF,Valencia,19,2002,1.6,0,1,0,0.0,0.64,0.00,0.00,,0,0,Matches,7,0,141,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,4,3,3,8,0,1,,,0,,,,,,,,,,,,,,,22/23
451,Kike Pérez,es ESP,MF,Valladolid,25,1997,25.6,1,46,10,21.7,1.79,0.39,0.02,0.10,0,0,Matches,36,28,2307,2,3,1,9,0,0.04,0.08,0.12,0.04,0.12,0,57,57,4,57,21,35,,,0,,,,,,,,,,,,,,,22/23
452,Lucas Pérez,es ESP,FW,Cádiz,33,1988,7.0,3,17,6,35.3,2.44,0.86,0.18,0.50,0,0,Matches,14,5,628,0,3,3,3,0,0.43,0.00,0.43,0.43,0.43,0,6,4,7,41,1,2,,,0,,,,,,,,,,,,,,,22/23
453,Luis Pérez,es ESP,"DF,MF",Valladolid,27,1995,13.5,0,4,0,0.0,0.30,0.00,0.00,,0,0,Matches,18,15,1213,1,1,0,2,0,0.00,0.07,0.07,0.00,0.07,0,12,16,4,54,16,24,,,0,,,,,,,,,,,,,,,22/23
454,Germán Pezzella,ar ARG,DF,Real Betis,31,1991,27.9,0,9,0,0.0,0.32,0.00,0.00,,0,0,Matches,31,29,2511,0,0,0,4,3,0.00,0.00,0.00,0.00,0.00,0,27,17,1,2,46,28,,,0,,,,,,,,,,,,,,,22/23
455,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,24,1998,2.6,1,2,1,50.0,0.76,0.38,0.50,1.00,0,0,Matches,8,2,236,0,1,1,2,1,0.38,0.00,0.38,0.38,0.38,1,4,4,0,10,9,8,,,0,,,,,,,,,,,,,,,22/23
456,Yéremy Pino,es ESP,"MF,FW",Villarreal,19,2002,27.2,4,50,19,38.0,1.84,0.70,0.08,0.21,0,0,Matches,36,31,2447,6,10,4,8,0,0.15,0.22,0.37,0.15,0.37,0,65,53,18,21,15,36,,,0,,,,,,,,,,,,,,,22/23
457,Gerard Piqué,es ESP,DF,Barcelona,35,1987,4.3,0,3,0,0.0,0.70,0.00,0.00,,0,0,Matches,6,4,384,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,7,2,0,0,2,4,,,0,,,,,,,,,,,,,,,22/23
458,Óscar Plano,es ESP,"MF,FW",Valladolid,31,1991,22.6,1,30,11,36.7,1.32,0.49,0.03,0.09,0,0,Matches,33,22,2038,1,2,1,3,0,0.04,0.04,0.09,0.04,0.09,0,23,50,7,23,27,26,,,0,,,,,,,,,,,,,,,22/23
459,Gonzalo Plata,ec ECU,"FW,MF",Valladolid,21,2000,25.6,1,37,13,35.1,1.45,0.51,0.03,0.08,0,0,Matches,34,26,2302,5,6,1,1,0,0.04,0.20,0.23,0.04,0.23,0,22,41,4,55,12,35,,,0,,,,,,,,,,,,,,,22/23
460,Ezequiel Ponce,ar ARG,"FW,MF",Elche,25,1997,12.5,4,29,9,31.0,2.31,0.72,0.14,0.44,0,0,Matches,34,8,1129,0,4,4,2,1,0.32,0.00,0.32,0.32,0.32,0,32,10,8,1,1,6,,,0,,,,,,,,,,,,,,,22/23
461,Francisco Portillo,es ESP,MF,Almería,32,1990,8.0,2,5,2,40.0,0.62,0.25,0.40,1.00,0,0,Matches,27,4,722,1,3,2,1,0,0.25,0.12,0.37,0.25,0.37,0,2,3,2,13,7,6,,,0,,,,,,,,,,,,,,,22/23
462,Portu,es ESP,"MF,DF",Getafe,30,1992,19.7,0,15,5,33.3,0.76,0.25,0.00,0.00,0,0,Matches,34,17,1770,3,3,0,7,1,0.00,0.15,0.15,0.00,0.15,1,25,25,10,91,20,21,,,0,,,,,,,,,,,,,,,22/23
463,José Pozo,es ESP,MF,Rayo Vallecano,26,1996,1.0,0,1,0,0.0,1.02,0.00,0.00,,0,0,Matches,8,1,88,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,4,0,4,1,2,,,0,,,,,,,,,,,,,,,22/23
464,Manuel Pozo,es ESP,FW,Valladolid,20,2001,0.2,0,1,0,0.0,4.74,0.00,0.00,,0,0,Matches,1,0,19,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,2,0,,,0,,,,,,,,,,,,,,,22/23
465,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,23,1999,20.9,0,10,2,20.0,0.48,0.10,0.00,0.00,0,0,Matches,30,20,1880,3,3,0,2,0,0.00,0.14,0.14,0.00,0.14,0,15,14,1,70,24,18,,,0,,,,,,,,,,,,,,,22/23
466,Abdón Prats,es ESP,FW,Mallorca,29,1992,4.6,1,6,4,66.7,1.30,0.87,0.17,0.25,0,0,Matches,26,2,416,1,2,1,1,0,0.22,0.22,0.43,0.22,0.43,0,5,6,2,0,0,0,,,0,,,,,,,,,,,,,,,22/23
467,Javi Puado,es ESP,"MF,FW",Espanyol,24,1998,26.0,7,57,23,40.4,2.19,0.88,0.12,0.30,0,0,Matches,37,25,2340,2,9,7,4,0,0.27,0.08,0.35,0.27,0.35,0,16,26,4,36,10,11,,,0,,,,,,,,,,,,,,,22/23
468,Arnau Puigmal,es ESP,MF,Almería,21,2001,8.5,1,17,6,35.3,2.01,0.71,0.06,0.17,0,0,Matches,22,7,763,0,1,1,4,0,0.12,0.00,0.12,0.12,0.12,0,10,15,2,18,11,13,,,0,,,,,,,,,,,,,,,22/23
469,Domingos Quina,pt POR,MF,Elche,22,1999,3.1,0,5,0,0.0,1.64,0.00,0.00,,0,0,Matches,10,2,275,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1,5,11,0,7,2,2,,,0,,,,,,,,,,,,,,,22/23
470,Rubén Quintanilla,es ESP,MF,Mallorca,20,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,22/23
471,Antonio Raillo,es ESP,DF,Mallorca,30,1991,30.7,2,13,5,38.5,0.42,0.16,0.15,0.40,0,0,Matches,31,31,2766,3,5,2,11,1,0.07,0.10,0.16,0.07,0.16,0,42,21,5,0,31,21,,,0,,,,,,,,,,,,,,,22/23
472,Predrag Rajković,rs SRB,GK,Mallorca,26,1995,36.0,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3240,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,1,3,0,0,0,0,,,0,40,1.11,127,93,68.5,13,8,15,12,33.3,6,1,0,14.3,22/23
473,Ivan Rakitić,hr CRO,MF,Sevilla,34,1988,19.9,1,30,9,30.0,1.51,0.45,0.00,0.00,1,2,Matches,31,21,1788,3,4,0,3,1,0.05,0.15,0.20,0.00,0.15,0,16,27,2,75,24,23,,,0,,,,,,,,,,,,,,,22/23
474,Largie Ramazani,be BEL,"FW,MF",Almería,21,2001,15.6,3,41,18,43.9,2.63,1.15,0.07,0.17,0,1,Matches,33,13,1403,1,4,3,6,0,0.19,0.06,0.26,0.19,0.26,0,31,15,12,20,15,9,,,0,,,,,,,,,,,,,,,22/23
475,Chris Ramos,es ESP,FW,Cádiz,25,1997,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,0,0,Matches,15,7,710,0,1,1,2,0,0.13,0.00,0.13,0.13,0.13,0,21,12,0,6,1,9,,,0,,,,,,,,,,,,,,,22/23
476,Raphinha,br BRA,FW,Barcelona,25,1996,23.0,7,79,25,31.6,3.43,1.09,0.09,0.28,0,0,Matches,36,25,2072,7,14,7,9,0,0.30,0.30,0.61,0.30,0.61,0,22,37,15,173,15,19,,,0,,,,,,,,,,,,,,,22/23
477,Sergio Reguilón,es ESP,DF,Atlético Madrid,25,1996,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,0,0,Matches,11,2,309,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1,4,6,1,9,2,5,,,0,,,,,,,,,,,,,,,22/23
478,Pepe Reina,es ESP,GK,Villarreal,39,1982,22.0,0,0,0,,0.00,0.00,,,0,0,Matches,22,22,1980,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,1,0,,,0,27,1.23,88,61,69.3,13,3,6,5,22.7,4,0,0,0.0,22/23
479,Reinier,br BRA,"MF,FW",Girona,20,2002,7.2,2,10,4,40.0,1.39,0.56,0.20,0.50,0,0,Matches,18,5,647,1,3,2,1,1,0.28,0.14,0.42,0.28,0.42,0,4,15,2,2,5,10,,,0,,,,,,,,,,,,,,,22/23
480,Karim Rekik,nl NED,DF,Sevilla,27,1994,13.1,1,7,1,14.3,0.53,0.08,0.14,1.00,0,0,Matches,16,15,1181,1,2,1,2,0,0.08,0.08,0.15,0.08,0.15,0,19,5,0,1,10,5,,,1,,,,,,,,,,,,,,,22/23
481,Álex Remiro,es ESP,GK,Real Sociedad,27,1995,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,38,38,3420,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,4,0,0,0,0,,,0,35,0.92,134,99,73.9,21,8,9,15,39.5,1,1,0,50.0,22/23
