Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 18_level_0
587,Adrian Rodriguez,es ESP,GK,Zaragoza,24,2000,14.5,0,0,0,,0.00,0.00,,,0,0,Matches
588,Álvaro Rodríguez,es ESP,DF,Eibar,31,1994,11.2,3,8,4,50.0,0.72,0.36,0.38,0.75,0,0,Matches
589,Cristian Rodríguez,es ESP,MF,Ceuta,29,1996,5.6,1,10,3,30.0,1.77,0.53,0.10,0.33,0,0,Matches
590,Damián Rodríguez,es ESP,MF,Racing Sant,22,2003,10.4,0,8,1,12.5,0.77,0.10,0.00,0.00,0,0,Matches
591,Dani Rodríguez,es ESP,"MF,FW",Leganés,37,1988,13.3,0,19,3,15.8,1.43,0.23,0.00,0.00,0,0,Matches
592,Enol Rodríguez,es ESP,"FW,MF",Huesca,24,2001,18.1,5,47,17,36.2,2.60,0.94,0.11,0.29,0,0,Matches
593,Kirian Rodríguez,es ESP,MF,Las Palmas,29,1996,15.8,4,16,7,43.8,1.01,0.44,0.25,0.57,0,0,Matches
594,Manu Rodríguez,es ESP,MF,Sporting Gijón,19,2005,15.3,1,9,4,44.4,0.59,0.26,0.11,0.25,0,0,Matches
595,Mikel Rodriguez,es ESP,"MF,FW",Real Sociedad B,23,2002,24.1,2,43,17,39.5,1.78,0.70,0.05,0.12,0,0,Matches
596,Peru Rodríguez,es ESP,DF,Cultural Leonesa,24,2001,2.8,0,1,0,0.0,0.35,0.00,0.00,,0,0,Matches
597,Peru Rodríguez,es ESP,DF,Real Sociedad B,24,2001,17.9,2,10,3,30.0,0.56,0.17,0.10,0.33,1,2,Matches
598,Rafa Rodríguez,es ESP,"MF,FW",Málaga,22,2003,14.4,5,38,13,34.2,2.64,0.90,0.13,0.38,0,0,Matches
599,Riki Rodríguez,es ESP,MF,Dep. La Coruña,27,1997,8.9,0,3,1,33.3,0.34,0.11,0.00,0.00,0,0,Matches
600,Riki Rodríguez,es ESP,MF,Albacete,27,1997,14.7,0,18,4,22.2,1.22,0.27,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
601,Guillermo Rosas,es ESP,DF,Sporting Gijón,25,2000,37.0,2,23,11,47.8,0.62,0.30,0.09,0.18,0,0,Matches
602,Álex Rubio,es ESP,FW,Albacete,23,2002,10.6,4,43,12,27.9,4.06,1.13,0.09,0.33,0,0,Matches
603,Adri Rueda,es ESP,FW,Ceuta,21,2004,0.0,0,0,0,,0.00,0.00,,,0,0,Matches
604,Isma Ruiz,es ESP,MF,Córdoba,24,2001,33.7,2,38,13,34.2,1.13,0.39,0.05,0.15,0,0,Matches
605,Salva Ruiz,es ESP,DF,Castellón,30,1995,13.3,0,6,2,33.3,0.45,0.15,0.00,0.00,0,0,Matches
606,Sergio Ruiz,es ESP,MF,Granada,30,1994,23.2,0,12,3,25.0,0.52,0.13,0.00,0.00,0,0,Matches
607,Jorge Sáenz,es ESP,DF,Leganés,28,1996,11.5,0,4,2,50.0,0.35,0.17,0.00,0.00,0,0,Matches
608,Pablo Saenz,es ESP,"FW,MF",Granada,24,2001,15.9,4,44,13,29.5,2.77,0.82,0.09,0.31,0,0,Matches
609,Yussif Saidu,gh GHA,"MF,DF",Zaragoza,20,2005,21.5,1,19,5,26.3,0.88,0.23,0.05,0.20,0,0,Matches
610,Íñigo Sainz-Maza,es ESP,MF,Racing Sant,27,1998,6.6,0,1,0,0.0,0.15,0.00,0.00,,0,0,Matches
611,Álex Sala,es ESP,MF,Córdoba,24,2001,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,0,0,Matches
612,Jan Salas,es ESP,MF,Córdoba,19,2005,1.3,0,0,0,,0.00,0.00,,,0,0,Matches
613,Jorge Salinas,es ESP,DF,Racing Sant,18,2007,29.0,0,26,6,23.1,0.90,0.21,0.00,0.00,0,0,Matches
614,Salvi,es ESP,"MF,FW",Ceuta,34,1991,5.8,0,8,2,25.0,1.38,0.35,0.00,0.00,0,0,Matches
615,Víctor San Bartolomé,es ESP,"MF,FW",Albacete,25,1999,6.0,0,10,4,40.0,1.67,0.67,0.00,0.00,0,0,Matches
616,Chuky san jose,es ESP,"MF,FW",Valladolid,21,2004,25.9,7,65,21,32.3,2.51,0.81,0.09,0.29,1,1,Matches
617,Dani Sánchez,es ESP,DF,Málaga,25,2000,7.6,0,8,2,25.0,1.06,0.26,0.00,0.00,0,0,Matches
618,Diego Sánchez,es ESP,DF,Sporting Gijón,22,2003,32.4,0,7,2,28.6,0.22,0.06,0.00,0.00,0,0,Matches
619,Javi Sánchez,es ESP,DF,Valladolid,28,1997,0.5,0,2,1,50.0,3.83,1.91,0.00,0.00,0,0,Matches
620,Pepe Sánchez,es ESP,DF,Albacete,25,2000,18.0,2,8,3,37.5,0.44,0.17,0.25,0.67,0,0,Matches
621,Raúl Sánchez,es ESP,"MF,FW",Castellón,48,1976,4.5,0,13,4,30.8,2.88,0.89,0.00,0.00,0,0,Matches
622,Sergio Sanchís,es ESP,FW,Castellón,25,2000,0.8,0,2,1,50.0,2.37,1.18,0.00,0.00,0,0,Matches
623,Marco Sangalli,es ESP,"MF,DF",Racing Sant,33,1992,18.6,4,21,10,47.6,1.13,0.54,0.19,0.40,0,0,Matches
624,Pau Sans,es ESP,MF,Zaragoza,20,2004,4.7,0,10,0,0.0,2.13,0.00,0.00,,0,0,Matches
625,Lucas Sanseviero,uy URU,MF,Valladolid,24,2000,4.0,1,4,2,50.0,1.01,0.50,0.25,0.50,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
626,Pablo Santiago,es ESP,"MF,DF",Castellón,24,2000,19.9,3,35,13,37.1,1.76,0.65,0.09,0.23,0,0,Matches
627,Eneko Satrústegui,es ESP,DF,Cultural Leonesa,34,1990,3.8,0,1,0,0.0,0.27,0.00,0.00,,0,0,Matches
628,Ignacio Schor,ar ARG,MF,Ceuta,24,2000,1.6,0,4,0,0.0,2.54,0.00,0.00,,0,0,Matches
629,Juan Sebastian Serrano,es ESP,DF,Zaragoza,23,2002,15.0,0,16,1,6.3,1.07,0.07,0.00,0.00,0,0,Matches
630,Jaime Seoane,es ESP,MF,Huesca,28,1997,6.1,0,7,0,0.0,1.16,0.00,0.00,,0,0,Matches
631,Francho Serrano,es ESP,"MF,DF",Zaragoza,23,2001,31.9,1,29,13,44.8,0.91,0.41,0.03,0.08,0,0,Matches
632,Diego Sia,it ITA,"MF,DF",Mirandés,19,2006,2.2,0,4,1,25.0,1.85,0.46,0.00,0.00,0,0,Matches
633,Óscar Sielva,es ESP,MF,Huesca,33,1991,29.3,7,32,11,34.4,1.09,0.37,0.06,0.18,5,6,Matches
634,Agustín Sienra,ar ARG,DF,Castellón,26,1999,18.8,1,14,2,14.3,0.74,0.11,0.07,0.50,0,0,Matches
635,Grego Sierra,es ESP,DF,Burgos,32,1993,39.8,2,17,2,11.8,0.43,0.05,0.12,1.00,0,0,Matches
636,Xavi Sintes,es ESP,DF,Córdoba,23,2001,23.1,0,17,3,17.6,0.74,0.13,0.00,0.00,0,0,Matches
637,Justin Smith,ca CAN,MF,Sporting Gijón,22,2003,20.4,0,11,5,45.5,0.54,0.25,0.00,0.00,0,0,Matches
638,Soberón,es ESP,"MF,FW",Zaragoza,28,1997,13.0,2,31,15,48.4,2.38,1.15,0.03,0.07,1,1,Matches
639,Rubén Sobrino,es ESP,"FW,MF",Cultural Leonesa,33,1992,15.7,1,21,5,23.8,1.33,0.32,0.05,0.20,0,1,Matches
640,Patrick Soko,cm CMR,"FW,MF",Almería,27,1997,8.5,0,23,4,17.4,2.72,0.47,0.00,0.00,0,0,Matches
641,Alex Sola,es ESP,"FW,MF",Granada,26,1999,28.9,3,56,13,23.2,1.94,0.45,0.05,0.23,0,0,Matches
642,Juan Soriano,es ESP,GK,Leganés,27,1997,42.0,0,0,0,,0.00,0.00,,,0,0,Matches
643,Mario Soriano,es ESP,MF,Dep. La Coruña,23,2002,40.0,6,56,16,28.6,1.40,0.40,0.11,0.38,0,0,Matches
644,Stoichkov,es ESP,"FW,MF",Dep. La Coruña,31,1993,17.5,5,30,13,43.3,1.72,0.74,0.17,0.38,0,0,Matches
645,Stoichkov,es ESP,FW,Granada,31,1993,1.8,0,1,0,0.0,0.56,0.00,0.00,,0,0,Matches
646,Álex Suárez,es ESP,DF,Las Palmas,32,1993,13.0,0,1,0,0.0,0.08,0.00,0.00,,0,0,Matches
647,Rodri Suárez,es ESP,DF,Cultural Leonesa,22,2002,31.9,0,17,7,41.2,0.53,0.22,0.00,0.00,0,0,Matches
648,Israel Suero,es ESP,"FW,MF",Castellón,31,1994,12.2,6,36,15,41.7,2.95,1.23,0.11,0.27,2,2,Matches
649,Suso,es ESP,"MF,FW",Cádiz,31,1993,21.7,1,30,9,30.0,1.39,0.42,0.03,0.11,0,1,Matches
650,Iuri Tabatadze,ge GEO,"MF,FW",Cádiz,25,1999,8.8,6,25,11,44.0,2.84,1.25,0.20,0.45,1,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
651,Tachi,es ESP,"DF,MF",Zaragoza,27,1997,9.1,1,7,1,14.3,0.77,0.11,0.14,1.00,0,0,Matches
652,Toni Tamarit,es ESP,"DF,MF",Mirandés,19,2005,19.5,0,27,6,22.2,1.39,0.31,0.00,0.00,0,0,Matches
653,Dani Tasende,es ESP,DF,Zaragoza,25,2000,15.9,0,17,5,29.4,1.07,0.31,0.00,0.00,0,0,Matches
654,Lucas Terrer,es ESP,MF,Zaragoza,20,2005,2.0,0,3,1,33.3,1.53,0.51,0.00,0.00,0,0,Matches
655,Thalys,br BRA,FW,Almería,20,2005,8.4,3,18,6,33.3,2.15,0.72,0.17,0.50,0,0,Matches
656,Marcelo Timorán,bo BOL,DF,Córdoba,19,2006,0.4,0,0,0,,0.00,0.00,,,0,0,Matches
657,Jaime Tobajas,es ESP,MF,Zaragoza,18,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches
658,Nico Toca,es ESP,MF,Cultural Leonesa,22,2003,0.2,0,0,0,,0.00,0.00,,,0,0,Matches
659,Pablo Tomeo,es ESP,DF,Valladolid,25,2000,32.9,1,21,8,38.1,0.64,0.24,0.05,0.13,0,0,Matches
660,David Torres,es ESP,DF,Valladolid,22,2003,35.9,1,10,2,20.0,0.28,0.06,0.10,0.50,0,0,Matches
661,Rafa Tresaco,es ESP,MF,Cultural Leonesa,24,2000,14.1,2,15,5,33.3,1.07,0.36,0.13,0.40,0,0,Matches
662,Manu Trigueros,es ESP,MF,Granada,33,1991,12.1,0,8,3,37.5,0.66,0.25,0.00,0.00,0,0,Matches
663,Trilli,es ESP,DF,Valladolid,22,2003,2.3,0,1,0,0.0,0.43,0.00,0.00,,0,0,Matches
664,Trilli,es ESP,DF,Córdoba,22,2003,5.0,1,4,1,25.0,0.80,0.20,0.25,1.00,0,0,Matches
665,Efe Ugiagbe,ng NGA,MF,Ceuta,21,2004,1.8,0,3,0,0.0,1.67,0.00,0.00,,0,0,Matches
666,Efe Ugiagbe,ng NGA,FW,Huesca,21,2004,1.0,0,3,0,0.0,3.00,0.00,0.00,,0,0,Matches
667,Efe Ugiagbe,ng NGA,MF,Cádiz,21,2004,3.3,1,5,2,40.0,1.51,0.60,0.20,0.50,0,0,Matches
668,Aitor Uzkudun,es ESP,FW,FC Andorra,24,2000,2.0,0,7,1,14.3,3.58,0.51,0.00,0.00,0,0,Matches
669,Vallejo,es ESP,GK,Ceuta,30,1995,32.0,0,0,0,,0.00,0.00,,,0,0,Matches
670,Jesús Vallejo,es ESP,DF,Albacete,28,1997,27.3,0,8,3,37.5,0.29,0.11,0.00,0.00,0,0,Matches
671,Manu Vallejo,es ESP,FW,Ceuta,28,1997,0.8,0,1,0,0.0,1.30,0.00,0.00,,0,0,Matches
672,Víctor Valverde,es ESP,"MF,FW",Albacete,23,2001,11.7,0,34,9,26.5,2.90,0.77,0.00,0.00,0,0,Matches
673,Iker Varela,es ESP,"MF,FW",Mirandés,22,2003,8.7,1,18,7,38.9,2.07,0.80,0.06,0.14,0,0,Matches
674,Varo,es ESP,FW,Castellón,25,1999,2.0,1,9,3,33.3,4.40,1.47,0.11,0.33,0,0,Matches
675,Kevin Vázquez,es ESP,DF,Sporting Gijón,32,1993,7.3,0,2,1,50.0,0.28,0.14,0.00,0.00,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches
676,Pablo Vázquez,es ESP,DF,Sporting Gijón,30,1994,34.8,4,31,13,41.9,0.89,0.37,0.13,0.31,0,0,Matches
677,Iñigo Vicente,es ESP,MF,Racing Sant,27,1998,36.2,9,54,28,51.9,1.49,0.77,0.17,0.32,0,0,Matches
678,Jonathan Viera,es ESP,"FW,MF",Las Palmas,35,1989,13.4,1,32,12,37.5,2.38,0.89,0.00,0.00,1,2,Matches
679,Martí Vilà,es ESP,DF,FC Andorra,26,1999,21.2,1,8,1,12.5,0.38,0.05,0.13,1.00,0,0,Matches
680,Ignasi Vilarrasa,es ESP,DF,Córdoba,25,1999,17.3,1,23,5,21.7,1.33,0.29,0.04,0.20,0,0,Matches
681,Toni Villa,es ESP,MF,Eibar,30,1995,3.0,0,4,1,25.0,1.35,0.34,0.00,0.00,0,0,Matches
682,Daniel Villahermosa,es ESP,MF,FC Andorra,24,2001,35.4,7,38,11,28.9,1.07,0.31,0.16,0.55,1,1,Matches
683,Asier Villalibre,es ESP,FW,Racing Sant,27,1997,14.8,16,41,32,78.0,2.77,2.16,0.37,0.47,1,1,Matches
684,Javier Villar,es ESP,"MF,DF",Albacete,22,2003,14.3,0,12,5,41.7,0.84,0.35,0.00,0.00,0,0,Matches
685,Diego Villares,es ESP,MF,Dep. La Coruña,29,1996,27.2,2,15,7,46.7,0.55,0.26,0.13,0.29,0,0,Matches
686,Viti,es ESP,"DF,MF",Las Palmas,27,1997,23.3,0,6,3,50.0,0.26,0.13,0.00,0.00,0,0,Matches
687,Victor Wehbi,br BRA,GK,Cádiz,22,2002,34.0,0,0,0,,0.00,0.00,,,0,0,Matches
688,Shon Weissman,il ISR,FW,Granada,29,1996,1.0,0,1,0,0.0,0.99,0.00,0.00,,0,0,Matches
689,Loïc Williams,es ESP,DF,Granada,23,2002,31.1,0,10,2,20.0,0.32,0.06,0.00,0.00,0,0,Matches
690,Michal Willmann,pl POL,MF,Castellón,21,2004,0.0,0,1,0,0.0,90.00,0.00,0.00,,0,0,Matches
691,Xeber,es ESP,MF,Eibar,28,1997,5.6,0,14,5,35.7,2.50,0.89,0.00,0.00,0,0,Matches
692,Antal Yaakobishvili,hu HUN,DF,FC Andorra,21,2004,0.7,0,0,0,,0.00,0.00,,,0,0,Matches
693,Áron Yaakobishvili,hu HUN,GK,FC Andorra,19,2006,21.0,0,1,0,0.0,0.05,0.00,0.00,,0,0,Matches
694,Jawad El Yamiq,ma MAR,DF,Zaragoza,33,1992,11.5,1,18,5,27.8,1.57,0.44,0.06,0.20,0,0,Matches
695,Rubén Yáñez,es ESP,GK,Sporting Gijón,31,1993,39.1,0,0,0,,0.00,0.00,,,0,0,Matches
696,Luca Zidane,dz ALG,GK,Granada,27,1998,26.0,0,0,0,,0.00,0.00,,,0,0,Matches
697,Theo Zidane,fr FRA,MF,Córdoba,23,2002,7.4,0,14,4,28.6,1.90,0.54,0.00,0.00,0,0,Matches
698,Rayan Zinebi,es ESP,FW,Granada,18,2007,0.8,0,1,0,0.0,1.32,0.00,0.00,,0,0,Matches
