Jugador,Temporada,Equipo,Pos,Edad,Partidos,Minutos,Goles,Asistencias,G+A,Penales,Amarillas,2a Amarillas,Rojas,Tiros,Tiros a puerta,Faltas hechas,Faltas recibidas,Intercepciones,Entradas ganadas,Goles recibidos,Tiros a puerta recibidos,Victorias,Empates,Derrotas,Partidos sin goles,Tiros a puerta parados (%),Penaltis parados (%)
Leo Román,25/26,Mallorca,GK,25.0,33.0,2970.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,50.0,149.0,10.0,7.0,16.0,4.0,66.4,14.3
Logan Costa,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Costa,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Costa,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Costa,24/25,Villarreal,DF,23.0,32.0,2587.0,2.0,1.0,3.0,,3.0,0.0,0.0,12.0,5.0,19.0,3.0,23.0,21.0,,,,,,,,
Logan Costa,25/26,Villarreal,DF,24.0,2.0,30.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
Lorenzo Amatucci,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Amatucci,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Amatucci,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Amatucci,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Amatucci,25/26,Las Palmas,MF,21.0,40.0,3329.0,0.0,4.0,4.0,,5.0,0.0,0.0,28.0,7.0,74.0,98.0,48.0,81.0,,,,,,,,
Lucas Boyé,21/22,Elche,FW,25.0,24.0,1713.0,7.0,3.0,10.0,,3.0,0.0,0.0,49.0,16.0,39.0,41.0,2.0,12.0,,,,,,,,
Lucas Boyé,22/23,Elche,FW,26.0,35.0,2462.0,7.0,2.0,9.0,,7.0,0.0,1.0,72.0,21.0,61.0,45.0,14.0,16.0,,,,,,,,
Lucas Boyé,23/24,Granada,FW,27.0,31.0,2541.0,6.0,3.0,9.0,,8.0,0.0,1.0,56.0,15.0,72.0,43.0,12.0,25.0,,,,,,,,
Lucas Boyé,24/25,Granada,FW,28.0,33.0,2588.0,10.0,5.0,15.0,,3.0,0.0,0.0,86.0,28.0,82.0,58.0,5.0,14.0,,,,,,,,
Lucas Boyé,25/26,Alavés,FW,29.0,29.0,1958.0,11.0,1.0,12.0,,4.0,1.0,1.0,63.0,21.0,58.0,39.0,7.0,25.0,,,,,,,,
Lucas Cepeda,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Cepeda,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Cepeda,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Cepeda,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Cepeda,25/26,Elche,MF,22.0,10.0,402.0,1.0,0.0,1.0,,1.0,0.0,0.0,13.0,5.0,7.0,10.0,1.0,6.0,,,,,,,,
Lucas Noubi,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Noubi,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Noubi,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Noubi,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucas Noubi,25/26,Dep. La Coruña,DF,20.0,28.0,2064.0,1.0,0.0,1.0,,5.0,0.0,1.0,15.0,3.0,28.0,16.0,23.0,19.0,,,,,,,,
Lucas Torró,21/22,Osasuna,MF,27.0,33.0,2725.0,1.0,0.0,1.0,,10.0,0.0,0.0,34.0,9.0,54.0,48.0,50.0,44.0,,,,,,,,
Lucas Torró,22/23,Osasuna,MF,28.0,33.0,2477.0,1.0,0.0,1.0,,10.0,0.0,0.0,28.0,4.0,63.0,31.0,41.0,29.0,,,,,,,,
Lucas Torró,23/24,Osasuna,MF,29.0,28.0,1788.0,1.0,0.0,1.0,,5.0,0.0,0.0,30.0,7.0,43.0,17.0,35.0,15.0,,,,,,,,
Lucas Torró,24/25,Osasuna,MF,30.0,35.0,2957.0,3.0,0.0,3.0,,10.0,0.0,0.0,31.0,7.0,75.0,37.0,45.0,43.0,,,,,,,,
Lucas Torró,25/26,Osasuna,MF,31.0,34.0,2293.0,0.0,1.0,1.0,,6.0,0.0,0.0,29.0,9.0,40.0,27.0,30.0,19.0,,,,,,,,
Lucien Agoume,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucien Agoume,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucien Agoume,23/24,Sevilla,MF,21.0,12.0,777.0,0.0,0.0,0.0,,3.0,0.0,0.0,6.0,2.0,19.0,2.0,7.0,16.0,,,,,,,,
Lucien Agoume,24/25,Sevilla,MF,22.0,35.0,2114.0,1.0,3.0,4.0,,5.0,0.0,1.0,10.0,2.0,49.0,6.0,40.0,32.0,,,,,,,,
Lucien Agoume,25/26,Sevilla,MF,23.0,34.0,2686.0,1.0,3.0,4.0,,12.0,0.0,0.0,15.0,2.0,58.0,16.0,49.0,40.0,,,,,,,,
Luis Rioja,21/22,Alavés,"MF,FW",27.0,37.0,3111.0,1.0,3.0,4.0,,3.0,0.0,0.0,44.0,16.0,16.0,39.0,25.0,17.0,,,,,,,,
Luis Rioja,22/23,Alavés,"MF,FW",28.0,38.0,3140.0,10.0,4.0,14.0,,6.0,0.0,1.0,61.0,18.0,24.0,47.0,29.0,31.0,,,,,,,,
Luis Rioja,23/24,Alavés,MF,29.0,37.0,2498.0,5.0,4.0,9.0,,4.0,0.0,0.0,57.0,19.0,23.0,18.0,17.0,19.0,,,,,,,,
Luis Rioja,24/25,Alavés,"FW,MF",30.0,1.0,23.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,
Luis Rioja,24/25,Valencia,MF,30.0,36.0,2831.0,5.0,3.0,8.0,,6.0,0.0,0.0,30.0,14.0,18.0,38.0,21.0,20.0,,,,,,,,
Luis Rioja,25/26,Valencia,MF,31.0,37.0,2624.0,3.0,6.0,9.0,,1.0,0.0,0.0,44.0,5.0,13.0,29.0,17.0,25.0,,,,,,,,
Luismi Cruz,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Luismi Cruz,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Luismi Cruz,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Luismi Cruz,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Luismi Cruz,25/26,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Felipe,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Felipe,22/23,Real Betis,DF,25.0,23.0,1763.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,1.0,10.0,10.0,27.0,23.0,,,,,,,,
Luiz Felipe,23/24,Real Betis,DF,26.0,4.0,360.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,,,,,,,,
Luiz Felipe,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Felipe,25/26,Rayo Vallecano,DF,28.0,10.0,470.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,1.0,5.0,1.0,7.0,8.0,,,,,,,,
Luiz Lúcio Reis Júnior,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Lúcio Reis Júnior,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Lúcio Reis Júnior,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Luiz Lúcio Reis Júnior,24/25,Villarreal,GK,23.0,17.0,1458.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,65.0,9.0,4.0,3.0,5.0,72.3,0.0
Luiz Lúcio Reis Júnior,25/26,Villarreal,GK,24.0,28.0,2520.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,30.0,102.0,18.0,3.0,7.0,8.0,70.6,16.7
Luka Sučić,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Sučić,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Sučić,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Luka Sučić,24/25,Real Sociedad,MF,21.0,29.0,1792.0,1.0,1.0,2.0,,4.0,0.0,0.0,43.0,11.0,11.0,15.0,15.0,18.0,,,,,,,,
Luka Sučić,25/26,Real Sociedad,"MF,FW",22.0,22.0,1022.0,3.0,1.0,4.0,,1.0,0.0,0.0,23.0,7.0,11.0,6.0,5.0,8.0,,,,,,,,
Maguette Gueye,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Maguette Gueye,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Maguette Gueye,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Maguette Gueye,24/25,Racing Sant,MF,21.0,27.0,1159.0,0.0,0.0,0.0,,8.0,0.0,0.0,12.0,1.0,30.0,15.0,10.0,12.0,,,,,,,,
Maguette Gueye,25/26,Racing Sant,MF,22.0,32.0,1874.0,2.0,0.0,2.0,,7.0,0.0,0.0,26.0,6.0,40.0,27.0,17.0,28.0,,,,,,,,
Manu Bueno,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Bueno,22/23,Sevilla,MF,18.0,2.0,149.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,,,,,,,,
Manu Bueno,23/24,Sevilla,MF,19.0,4.0,117.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,,,,,,,,
Manu Bueno,24/25,Sevilla,MF,20.0,9.0,140.0,1.0,0.0,1.0,,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,3.0,,,,,,,,
Manu Bueno,25/26,Sevilla,MF,21.0,8.0,272.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,,,,,,,,
Manu Fernández,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Fernández,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Fernández,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Fernández,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Fernández,25/26,Celta Vigo,DF,24.0,14.0,758.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,0.0,8.0,7.0,7.0,9.0,,,,,,,,
Manu Hernando,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Hernando,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Manu Hernando,23/24,Amorebieta,DF,25.0,22.0,1920.0,2.0,0.0,2.0,,5.0,0.0,0.0,9.0,3.0,21.0,13.0,32.0,22.0,,,,,,,,
Manu Hernando,23/24,Amorebieta,DF,25.0,22.0,1920.0,2.0,0.0,2.0,,5.0,0.0,0.0,9.0,3.0,21.0,13.0,32.0,22.0,,,,,,,,
Manu Hernando,23/24,Racing Sant,DF,25.0,18.0,1618.0,1.0,0.0,1.0,,4.0,0.0,0.0,8.0,4.0,20.0,4.0,24.0,19.0,,,,,,,,
Manu Hernando,23/24,Racing Sant,DF,25.0,18.0,1618.0,1.0,0.0,1.0,,4.0,0.0,0.0,8.0,4.0,20.0,4.0,24.0,19.0,,,,,,,,
Manu Hernando,24/25,Racing Sant,DF,26.0,27.0,1859.0,0.0,0.0,0.0,,3.0,1.0,2.0,8.0,2.0,20.0,13.0,17.0,16.0,,,,,,,,
Manu Hernando,25/26,Racing Sant,DF,27.0,25.0,1954.0,1.0,2.0,3.0,,2.0,0.0,0.0,18.0,6.0,15.0,1.0,30.0,13.0,,,,,,,,
Manu Sánchez,21/22,Osasuna,DF,20.0,33.0,2257.0,1.0,3.0,4.0,,6.0,0.0,0.0,6.0,1.0,32.0,16.0,17.0,36.0,,,,,,,,
Manu Sánchez,22/23,Osasuna,DF,21.0,31.0,2124.0,0.0,2.0,2.0,,3.0,0.0,0.0,10.0,3.0,26.0,10.0,15.0,35.0,,,,,,,,
Manu Sánchez,23/24,Celta Vigo,"DF,MF",22.0,26.0,1775.0,0.0,5.0,5.0,,3.0,0.0,0.0,9.0,2.0,21.0,5.0,19.0,32.0,,,,,,,,
Manu Sánchez,24/25,Alavés,DF,23.0,33.0,2634.0,1.0,0.0,1.0,,6.0,0.0,1.0,12.0,2.0,56.0,21.0,30.0,61.0,,,,,,,,
Manu Sánchez,25/26,Levante,DF,24.0,33.0,2814.0,1.0,2.0,3.0,,8.0,0.0,0.0,13.0,4.0,35.0,20.0,35.0,54.0,,,,,,,,
Manuel Ángel,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Ángel,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Ángel,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Ángel,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Ángel,25/26,Real Madrid,MF,21.0,4.0,96.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,3.0,,,,,,,,
Marc Aguado,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Aguado,22/23,FC Andorra,MF,22.0,36.0,2789.0,0.0,0.0,0.0,,4.0,0.0,0.0,5.0,3.0,26.0,41.0,48.0,43.0,,,,,,,,
Marc Aguado,23/24,Zaragoza,MF,23.0,35.0,2411.0,0.0,2.0,2.0,,7.0,0.0,0.0,2.0,0.0,23.0,32.0,44.0,50.0,,,,,,,,
Marc Aguado,24/25,Elche,MF,24.0,13.0,538.0,0.0,1.0,1.0,,2.0,0.0,0.0,2.0,0.0,8.0,3.0,10.0,8.0,,,,,,,,
Marc Aguado,24/25,Elche,MF,24.0,13.0,538.0,0.0,1.0,1.0,,2.0,0.0,0.0,2.0,0.0,8.0,3.0,10.0,8.0,,,,,,,,
Marc Aguado,24/25,Zaragoza,MF,24.0,17.0,1025.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,15.0,13.0,21.0,18.0,,,,,,,,
Marc Aguado,24/25,Zaragoza,MF,24.0,17.0,1025.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,15.0,13.0,21.0,18.0,,,,,,,,
Marc Aguado,25/26,Elche,MF,25.0,35.0,2500.0,1.0,2.0,3.0,,3.0,0.0,0.0,3.0,2.0,25.0,23.0,42.0,26.0,,,,,,,,
Marc Bartra,21/22,Real Betis,DF,30.0,23.0,1993.0,1.0,0.0,1.0,,5.0,0.0,0.0,15.0,3.0,21.0,16.0,32.0,16.0,,,,,,,,
Marc Bartra,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Bartra,23/24,Real Betis,DF,32.0,3.0,225.0,0.0,0.0,0.0,,1.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,3.0,,,,,,,,
Marc Bartra,24/25,Real Betis,DF,33.0,25.0,2099.0,2.0,1.0,3.0,,2.0,0.0,0.0,18.0,5.0,15.0,14.0,35.0,19.0,,,,,,,,
Marc Bartra,25/26,Real Betis,DF,34.0,25.0,1978.0,1.0,0.0,1.0,,3.0,0.0,0.0,16.0,5.0,15.0,11.0,29.0,18.0,,,,,,,,
Marc Bernal,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Bernal,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Bernal,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Bernal,24/25,Barcelona,MF,17.0,3.0,242.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,6.0,,,,,,,,
Marc Bernal,25/26,Barcelona,MF,18.0,22.0,790.0,2.0,1.0,3.0,,4.0,0.0,0.0,7.0,2.0,15.0,11.0,12.0,19.0,,,,,,,,
Marc Casado,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Casado,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Casado,23/24,Barcelona,MF,19.0,2.0,15.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,,,,,,,
Marc Casado,24/25,Barcelona,MF,20.0,23.0,1611.0,1.0,3.0,4.0,,4.0,1.0,1.0,14.0,1.0,26.0,36.0,24.0,24.0,,,,,,,,
Marc Casado,25/26,Barcelona,MF,21.0,24.0,989.0,0.0,1.0,1.0,,1.0,0.0,0.0,11.0,0.0,25.0,20.0,7.0,9.0,,,,,,,,
Marc Cucurella,21/22,Getafe,"DF,MF",23.0,1.0,23.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,
Marc Cucurella,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Cucurella,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Cucurella,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Cucurella,25/26,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Pubill,21/22,Levante,"DF,MF",18.0,11.0,512.0,0.0,1.0,1.0,,1.0,0.0,0.0,6.0,1.0,11.0,8.0,5.0,7.0,,,,,,,,
Marc Pubill,22/23,Levante,DF,19.0,24.0,1516.0,1.0,0.0,1.0,,4.0,0.0,0.0,16.0,4.0,29.0,19.0,15.0,26.0,,,,,,,,
Marc Pubill,23/24,Almería,DF,20.0,23.0,1883.0,1.0,3.0,4.0,,2.0,0.0,0.0,20.0,5.0,21.0,34.0,14.0,26.0,,,,,,,,
Marc Pubill,24/25,Almería,DF,21.0,36.0,2819.0,1.0,4.0,5.0,,6.0,0.0,0.0,31.0,11.0,40.0,60.0,19.0,26.0,,,,,,,,
Marc Pubill,25/26,Atlético Madrid,DF,22.0,19.0,1381.0,1.0,1.0,2.0,,2.0,0.0,0.0,11.0,4.0,16.0,14.0,18.0,15.0,,,,,,,,
Marc Roca,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Roca,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Roca,23/24,Real Betis,MF,26.0,26.0,1980.0,2.0,2.0,4.0,,5.0,0.0,0.0,20.0,7.0,46.0,23.0,17.0,37.0,,,,,,,,
Marc Roca,24/25,Real Betis,MF,27.0,14.0,906.0,2.0,2.0,4.0,,4.0,0.0,0.0,12.0,4.0,16.0,5.0,14.0,14.0,,,,,,,,
Marc Roca,25/26,Real Betis,MF,28.0,29.0,2026.0,1.0,1.0,2.0,,1.0,0.0,0.0,17.0,7.0,42.0,23.0,23.0,29.0,,,,,,,,
Marc-André ter Stegen,21/22,Barcelona,GK,29.0,35.0,3150.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,34.0,106.0,19.0,9.0,7.0,11.0,67.9,33.3
Marc-André ter Stegen,22/23,Barcelona,GK,30.0,38.0,3347.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,101.0,28.0,4.0,6.0,26.0,82.2,0.0
Marc-André ter Stegen,23/24,Barcelona,GK,31.0,28.0,2520.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,102.0,20.0,5.0,3.0,12.0,73.5,0.0
Marc-André ter Stegen,24/25,Barcelona,GK,32.0,8.0,674.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,23.0,7.0,0.0,1.0,1.0,60.9,0.0
Marc-André ter Stegen,25/26,Girona,GK,33.0,2.0,180.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,66.7,
Marcos Alonso,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Alonso,22/23,Barcelona,DF,31.0,24.0,1172.0,1.0,0.0,1.0,,3.0,0.0,0.0,6.0,2.0,10.0,8.0,9.0,10.0,,,,,,,,
Marcos Alonso,23/24,Barcelona,DF,32.0,5.0,252.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,2.0,7.0,6.0,3.0,3.0,,,,,,,,
Marcos Alonso,24/25,Celta Vigo,DF,33.0,31.0,2647.0,3.0,0.0,3.0,,10.0,1.0,2.0,34.0,13.0,31.0,28.0,33.0,21.0,,,,,,,,
Marcos Alonso,25/26,Celta Vigo,DF,34.0,32.0,2768.0,1.0,0.0,1.0,,5.0,0.0,0.0,24.0,3.0,23.0,20.0,30.0,24.0,,,,,,,,
Marcos Fernández,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Fernández,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Fernández,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Fernández,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Fernández,25/26,Ceuta,FW,22.0,35.0,2981.0,14.0,2.0,16.0,,10.0,0.0,1.0,84.0,33.0,69.0,40.0,12.0,17.0,,,,,,,,
Marcos Llorente,21/22,Atlético Madrid,"MF,DF",26.0,29.0,2447.0,0.0,2.0,2.0,,5.0,0.0,0.0,16.0,2.0,29.0,16.0,28.0,24.0,,,,,,,,
Marcos Llorente,22/23,Atlético Madrid,MF,27.0,22.0,1703.0,1.0,2.0,3.0,,5.0,0.0,0.0,24.0,9.0,30.0,13.0,17.0,16.0,,,,,,,,
Marcos Llorente,23/24,Atlético Madrid,"MF,DF",28.0,37.0,2565.0,6.0,4.0,10.0,,5.0,0.0,0.0,30.0,19.0,31.0,27.0,13.0,23.0,,,,,,,,
Marcos Llorente,24/25,Atlético Madrid,"DF,MF",29.0,33.0,2513.0,2.0,4.0,6.0,,0.0,0.0,1.0,16.0,5.0,23.0,25.0,27.0,52.0,,,,,,,,
Marcos Llorente,25/26,Atlético Madrid,"DF,MF",30.0,29.0,2181.0,0.0,4.0,4.0,,7.0,1.0,1.0,18.0,6.0,28.0,11.0,13.0,41.0,,,,,,,,
Marcão,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcão,22/23,Sevilla,DF,26.0,5.0,375.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,2.0,,,,,,,,
Marcão,23/24,Sevilla,DF,27.0,7.0,355.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,6.0,,,,,,,,
Marcão,24/25,Sevilla,DF,28.0,12.0,552.0,0.0,0.0,0.0,,6.0,1.0,1.0,0.0,0.0,9.0,10.0,7.0,6.0,,,,,,,,
Marcão,25/26,Sevilla,DF,29.0,13.0,938.0,1.0,0.0,1.0,,5.0,1.0,1.0,10.0,2.0,22.0,21.0,4.0,4.0,,,,,,,,
Mariano,21/22,Real Madrid,FW,27.0,9.0,342.0,1.0,1.0,2.0,,2.0,0.0,0.0,14.0,3.0,2.0,0.0,1.0,0.0,,,,,,,,
Mariano,22/23,Real Madrid,FW,28.0,9.0,157.0,0.0,0.0,0.0,,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,
Mariano,23/24,Sevilla,FW,29.0,9.0,244.0,0.0,0.0,0.0,,1.0,0.0,0.0,14.0,2.0,8.0,1.0,0.0,1.0,,,,,,,,
Mariano,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariano,25/26,Alavés,FW,31.0,10.0,288.0,0.0,0.0,0.0,,1.0,0.0,0.0,6.0,3.0,13.0,0.0,0.0,1.0,,,,,,,,
Mario Martín,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Martín,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Martín,23/24,Real Madrid,MF,19.0,2.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,
Mario Martín,24/25,Valladolid,MF,20.0,30.0,1748.0,0.0,1.0,1.0,,8.0,1.0,3.0,27.0,13.0,50.0,44.0,21.0,32.0,,,,,,,,
Mario Martín,25/26,Getafe,"MF,FW",21.0,35.0,2125.0,2.0,1.0,3.0,,11.0,0.0,0.0,26.0,6.0,71.0,34.0,16.0,32.0,,,,,,,,
Mario Soriano,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Soriano,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Soriano,23/24,Eibar,MF,21.0,41.0,3031.0,3.0,4.0,7.0,,4.0,0.0,0.0,54.0,25.0,32.0,28.0,12.0,30.0,,,,,,,,
Mario Soriano,24/25,Dep. La Coruña,"MF,FW",22.0,42.0,3364.0,5.0,4.0,9.0,,4.0,0.0,0.0,60.0,13.0,21.0,37.0,22.0,27.0,,,,,,,,
Mario Soriano,25/26,Dep. La Coruña,MF,23.0,42.0,3600.0,6.0,8.0,14.0,,3.0,0.0,0.0,56.0,16.0,22.0,51.0,30.0,35.0,,,,,,,,
Marko Dmitrović,21/22,Sevilla,GK,29.0,6.0,540.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,4.0,2.0,0.0,4.0,75.0,
Marko Dmitrović,22/23,Sevilla,GK,30.0,15.0,1269.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,57.0,6.0,4.0,3.0,5.0,77.2,
Marko Dmitrović,23/24,Sevilla,GK,31.0,13.0,1170.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,25.0,69.0,2.0,2.0,9.0,2.0,63.8,0.0
Marko Dmitrović,24/25,Leganés,GK,32.0,32.0,2880.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,49.0,145.0,8.0,11.0,13.0,10.0,66.2,0.0
Marko Dmitrović,25/26,Espanyol,GK,33.0,37.0,3330.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,54.0,187.0,12.0,9.0,16.0,10.0,71.1,0.0
Maroan Sannadi,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroan Sannadi,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroan Sannadi,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Maroan Sannadi,24/25,Athletic Club,FW,23.0,16.0,754.0,1.0,1.0,2.0,,0.0,0.0,0.0,19.0,7.0,20.0,30.0,1.0,0.0,,,,,,,,
Maroan Sannadi,25/26,Athletic Club,FW,24.0,10.0,288.0,1.0,0.0,1.0,,2.0,0.0,0.0,8.0,4.0,8.0,5.0,1.0,1.0,,,,,,,,
Martim Neto,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Martim Neto,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Martim Neto,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Martim Neto,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
Martim Neto,25/26,Elche,MF,22.0,25.0,1347.0,2.0,5.0,7.0,,3.0,0.0,0.0,12.0,4.0,19.0,11.0,2.0,12.0,,,,,,,,
Martin Satriano,21/22,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Satriano,22/23,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Satriano,23/24,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Satriano,24/25,,,,,,,,,,,,,,,,,,,,,,,,,,
