Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
388,Nacho,es ESP,DF,Real Madrid,33,1990,19.4,0,5,1,20.0,0.26,0.05,0.00,0.00,0,0,Matches,29,18,1746,1,1,0,4,2,0.00,0.05,0.05,0.00,0.05,0,21,13,2,3,19,11,,,0,,,,,,,,,,,,,,,23/24
389,Matija Nastasić,rs SRB,DF,Mallorca,30,1993,25.1,2,8,2,25.0,0.32,0.08,0.25,1.00,0,0,Matches,26,25,2258,0,2,2,8,0,0.08,0.00,0.08,0.08,0.08,0,33,7,2,5,27,17,,,0,,,,,,,,,,,,,,,23/24
390,Roberto Navarro,es ESP,MF,Cádiz,21,2002,21.0,1,30,9,30.0,1.43,0.43,0.03,0.11,0,0,Matches,28,24,1888,1,2,1,0,1,0.05,0.05,0.10,0.05,0.10,0,15,27,4,96,16,29,,,0,,,,,,,,,,,,,,,23/24
391,Jesús Navas,es ESP,"DF,MF",Sevilla,37,1985,22.3,0,7,2,28.6,0.31,0.09,0.00,0.00,0,0,Matches,29,25,2003,2,2,0,6,1,0.00,0.09,0.09,0.00,0.09,0,12,11,1,142,23,26,,,0,,,,,,,,,,,,,,,23/24
392,Álvaro Negredo,es ESP,FW,Cádiz,37,1985,0.6,0,3,1,33.3,5.00,1.67,0.00,0.00,0,0,Matches,7,0,54,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,3,1,1,0,,,0,,,,,,,,,,,,,,,23/24
393,Carlos Neva,es ESP,DF,Granada,27,1996,35.0,0,4,0,0.0,0.11,0.00,0.00,,0,0,Matches,36,36,3146,2,2,0,4,0,0.00,0.06,0.06,0.00,0.06,0,22,44,0,86,31,19,,,0,,,,,,,,,,,,,,,23/24
394,Tanguy Nianzou,fr FRA,DF,Sevilla,21,2002,3.5,0,1,0,0.0,0.28,0.00,0.00,,0,0,Matches,8,3,318,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,6,4,0,0,3,8,,,0,,,,,,,,,,,,,,,23/24
395,Saúl Ñíguez,es ESP,MF,Atlético Madrid,28,1994,15.3,1,16,4,25.0,1.05,0.26,0.06,0.25,0,0,Matches,34,14,1374,4,5,1,10,1,0.07,0.26,0.33,0.07,0.33,1,42,14,2,16,15,39,,,0,,,,,,,,,,,,,,,23/24
396,Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,24,1998,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
397,Randy Nteka,ao ANG,FW,Rayo Vallecano,25,1997,6.4,1,15,6,40.0,2.36,0.94,0.00,0.00,1,1,Matches,16,3,572,1,2,0,3,0,0.16,0.16,0.31,0.00,0.16,0,19,14,5,3,3,4,,,0,,,,,,,,,,,,,,,23/24
398,Unai Núñez,es ESP,DF,Celta Vigo,26,1997,31.1,1,22,5,22.7,0.71,0.16,0.05,0.20,0,0,Matches,34,31,2801,0,1,1,4,0,0.03,0.00,0.03,0.03,0.03,0,37,24,0,2,49,30,,,0,,,,,,,,,,,,,,,23/24
399,Ørjan Nyland,no NOR,GK,Sevilla,32,1990,24.0,0,0,0,,0.00,0.00,,,0,0,Matches,24,24,2160,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,27,1.13,106,79,74.5,8,9,7,5,20.8,3,0,0,0.0,23/24
400,Jan Oblak,si SVN,GK,Atlético Madrid,30,1993,38.0,0,0,0,,0.00,0.00,,,0,0,Matches,38,38,3420,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,0,,,0,43,1.13,144,101,70.1,24,4,10,11,28.9,1,0,1,0.0,23/24
401,Brian Ocampo,uy URU,MF,Cádiz,24,1999,2.8,1,5,2,40.0,1.81,0.73,0.20,0.50,0,0,Matches,13,1,248,0,1,1,2,0,0.36,0.00,0.36,0.36,0.36,0,9,9,0,19,3,3,,,0,,,,,,,,,,,,,,,23/24
402,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,29,1994,31.9,4,64,24,37.5,2.01,0.75,0.05,0.13,1,1,Matches,35,34,2871,3,7,3,8,0,0.13,0.09,0.22,0.09,0.19,0,32,71,8,122,20,47,,,0,,,,,,,,,,,,,,,23/24
403,Álvaro Odriozola,es ESP,DF,Real Sociedad,27,1995,4.4,0,0,0,,0.00,0.00,,,0,0,Matches,9,6,393,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,7,4,1,10,9,6,,,0,,,,,,,,,,,,,,,23/24
404,Aingeru Olabarrieta,es ESP,FW,Athletic Club,17,2005,0.1,0,1,0,0.0,10.00,0.00,0.00,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,0,,,0,,,,,,,,,,,,,,,23/24
405,Olasagasti,es ESP,MF,Real Sociedad,22,2000,4.0,0,9,0,0.0,2.25,0.00,0.00,,0,0,Matches,14,2,360,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,7,7,1,1,3,12,,,0,,,,,,,,,,,,,,,23/24
406,Samu Omorodion,es ESP,FW,Alavés,19,2004,21.3,8,64,25,39.1,3.00,1.17,0.13,0.32,0,0,Matches,34,21,1918,1,9,8,6,0,0.38,0.05,0.42,0.38,0.42,0,30,30,16,2,1,3,,,0,,,,,,,,,,,,,,,23/24
407,Samu Omorodion,es ESP,FW,Granada,19,2004,0.9,1,3,2,66.7,3.38,2.25,0.33,0.50,0,0,Matches,1,1,80,0,1,1,0,0,1.13,0.00,1.13,1.13,1.13,0,1,3,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
408,Aimar Oroz,es ESP,MF,Osasuna,21,2001,26.0,2,25,6,24.0,0.96,0.23,0.04,0.17,1,1,Matches,33,26,2339,1,3,1,3,0,0.08,0.04,0.12,0.04,0.08,0,39,46,2,10,16,27,,,0,,,,,,,,,,,,,,,23/24
409,Eneko Ortiz,es ESP,MF,Alavés,20,2003,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,14,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,,,0,,,,,,,,,,,,,,,23/24
410,Asier Osambela,es ESP,MF,Osasuna,19,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
411,Milutin Osmajić,me MNE,FW,Cádiz,24,1999,0.1,0,2,0,0.0,36.00,0.00,0.00,,0,0,Matches,1,0,5,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
412,Aiham Ousou,sy SYR,DF,Cádiz,23,2000,4.8,0,2,0,0.0,0.42,0.00,0.00,,0,0,Matches,6,5,430,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,4,6,0,0,6,6,,,0,,,,,,,,,,,,,,,23/24
413,Jesús Owono,gq EQG,GK,Alavés,22,2001,4.0,0,0,0,,0.00,0.00,,,0,0,Matches,4,4,360,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,8,2.00,24,16,66.7,1,2,1,1,25.0,0,0,0,,23/24
414,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,26,1997,24.0,9,40,19,47.5,1.67,0.79,0.18,0.37,2,2,Matches,33,23,2156,3,12,7,3,0,0.38,0.13,0.50,0.29,0.42,0,20,20,18,10,4,18,,,0,,,,,,,,,,,,,,,23/24
415,Cenk Özkacar,tr TUR,DF,Valencia,22,2000,17.8,0,6,3,50.0,0.34,0.17,0.00,0.00,0,0,Matches,23,18,1598,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,13,8,1,6,18,14,,,1,,,,,,,,,,,,,,,23/24
416,Jon Pacheco,es ESP,DF,Real Sociedad,22,2001,17.0,1,6,3,50.0,0.35,0.18,0.17,0.33,0,0,Matches,23,16,1526,1,2,1,8,0,0.06,0.06,0.12,0.06,0.12,0,29,1,1,1,10,18,,,0,,,,,,,,,,,,,,,23/24
417,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,28,1994,31.0,4,72,33,45.8,2.32,1.06,0.03,0.06,2,2,Matches,37,34,2791,1,5,2,8,0,0.13,0.03,0.16,0.06,0.10,0,32,76,10,130,19,28,,,0,,,,,,,,,,,,,,,23/24
418,Joaquín Panichelli,ar ARG,"MF,FW",Alavés,20,2002,2.5,0,9,2,22.2,3.58,0.80,0.00,0.00,0,0,Matches,8,2,226,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,4,1,0,1,3,,,0,,,,,,,,,,,,,,,23/24
419,Sokratis Papastathopoulos,gr GRE,DF,Real Betis,35,1988,12.6,0,2,1,50.0,0.16,0.08,0.00,0.00,0,0,Matches,15,12,1136,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,13,6,0,0,6,15,,,1,,,,,,,,,,,,,,,23/24
420,Victor Parada,es ESP,DF,Alavés,21,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
421,Aitor Paredes,es ESP,DF,Athletic Club,23,2000,30.0,1,13,3,23.1,0.43,0.10,0.08,0.33,0,0,Matches,34,31,2704,0,1,1,9,1,0.03,0.00,0.03,0.03,0.03,1,37,11,0,1,31,12,,,0,,,,,,,,,,,,,,,23/24
422,Daniel Parejo,es ESP,MF,Villarreal,34,1989,28.7,3,12,6,50.0,0.42,0.21,0.00,0.00,3,3,Matches,33,29,2580,5,8,0,4,0,0.10,0.17,0.28,0.00,0.17,0,18,51,0,57,20,31,,,0,,,,,,,,,,,,,,,23/24
423,Pascu,es ESP,FW,Villarreal,20,2003,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,14,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
424,Gabriel Paulista,br BRA,DF,Atlético Madrid,32,1990,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,0,0,Matches,5,5,405,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,0,3,5,,,0,,,,,,,,,,,,,,,23/24
425,Gabriel Paulista,br BRA,DF,Valencia,32,1990,15.5,0,7,0,0.0,0.45,0.00,0.00,,0,0,Matches,18,16,1398,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,1,11,4,0,0,23,6,,,0,,,,,,,,,,,,,,,23/24
426,Nicolás Paz,ar ARG,MF,Real Madrid,18,2004,0.3,0,2,0,0.0,7.83,0.00,0.00,,0,0,Matches,4,0,23,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,1,1,0,,,0,,,,,,,,,,,,,,,23/24
427,Alfonso Pedraza,es ESP,DF,Villarreal,27,1996,12.4,1,9,4,44.4,0.73,0.32,0.11,0.25,0,0,Matches,19,14,1116,3,4,1,4,1,0.08,0.24,0.32,0.08,0.32,0,14,17,4,58,12,10,,,0,,,,,,,,,,,,,,,23/24
428,Pedri,es ESP,"MF,FW",Barcelona,20,2002,16.4,4,15,7,46.7,0.91,0.43,0.27,0.57,0,0,Matches,24,16,1476,2,6,4,3,0,0.24,0.12,0.37,0.24,0.37,0,11,22,1,9,14,22,,,0,,,,,,,,,,,,,,,23/24
429,Adrià Pedrosa,es ESP,"DF,MF",Sevilla,25,1998,19.5,1,16,4,25.0,0.82,0.21,0.06,0.25,0,0,Matches,31,15,1753,4,5,1,1,0,0.05,0.21,0.26,0.05,0.26,0,6,32,2,111,13,26,,,0,,,,,,,,,,,,,,,23/24
430,Pejiño,es ESP,"MF,FW",Las Palmas,27,1996,5.6,2,17,8,47.1,3.04,1.43,0.12,0.25,0,0,Matches,17,6,504,0,2,2,1,0,0.36,0.00,0.36,0.36,0.36,0,6,4,0,31,2,9,,,0,,,,,,,,,,,,,,,23/24
431,Facundo Pellistri,uy URU,"MF,FW",Granada,21,2001,13.7,2,17,6,35.3,1.24,0.44,0.12,0.33,0,0,Matches,15,14,1232,1,3,2,2,1,0.15,0.07,0.22,0.15,0.22,1,21,21,5,30,4,19,,,0,,,,,,,,,,,,,,,23/24
432,Iñaki Peña,es ESP,GK,Barcelona,24,1999,10.0,0,0,0,,0.00,0.00,,,0,0,Matches,10,10,900,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,17,1.70,39,22,56.4,6,2,2,2,20.0,0,0,0,,23/24
433,Marcos Peña,es ESP,MF,Almería,18,2005,4.9,0,4,1,25.0,0.82,0.20,0.00,0.00,0,0,Matches,7,4,441,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,8,4,0,0,13,14,,,0,,,,,,,,,,,,,,,23/24
434,Rubén Peña,es ESP,"DF,MF",Osasuna,32,1991,23.2,0,17,5,29.4,0.73,0.22,0.00,0.00,0,0,Matches,29,26,2088,2,2,0,3,0,0.00,0.09,0.09,0.00,0.09,0,28,23,6,111,29,22,,,0,,,,,,,,,,,,,,,23/24
435,Alberto Perea,es ESP,"FW,MF",Granada,32,1990,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,1,0,0,,,0,,,,,,,,,,,,,,,23/24
436,Ayoze Pérez,es ESP,"MF,FW",Real Betis,30,1993,25.5,9,68,26,38.2,2.67,1.02,0.13,0.35,0,0,Matches,31,29,2294,1,10,9,4,0,0.35,0.04,0.39,0.35,0.39,0,36,48,10,19,21,34,,,0,,,,,,,,,,,,,,,23/24
437,Carles Pérez,es ESP,MF,Celta Vigo,25,1998,8.6,1,24,6,25.0,2.80,0.70,0.04,0.17,0,0,Matches,16,7,772,1,2,1,3,0,0.12,0.12,0.23,0.12,0.23,0,15,12,1,18,5,5,,,0,,,,,,,,,,,,,,,23/24
438,Francisco Perez,es ESP,MF,Valencia,20,2002,22.8,1,20,2,10.0,0.88,0.09,0.05,0.50,0,0,Matches,32,27,2049,4,5,1,4,0,0.04,0.18,0.22,0.04,0.22,0,31,23,8,52,15,17,,,0,,,,,,,,,,,,,,,23/24
439,Kike Pérez,es ESP,"MF,FW",Rayo Vallecano,26,1997,9.3,1,13,6,46.2,1.40,0.65,0.08,0.17,0,0,Matches,24,9,835,0,1,1,7,0,0.11,0.00,0.11,0.11,0.11,0,42,34,0,18,8,13,,,0,,,,,,,,,,,,,,,23/24
440,Máximo Perrone,ar ARG,MF,Las Palmas,20,2003,18.0,0,7,3,42.9,0.39,0.17,0.00,0.00,0,0,Matches,29,20,1623,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,27,16,0,0,24,19,,,0,,,,,,,,,,,,,,,23/24
441,Njegoš Petrović,rs SRB,MF,Granada,24,1999,1.7,0,3,1,33.3,1.72,0.57,0.00,0.00,0,0,Matches,10,0,157,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,1,1,2,,,0,,,,,,,,,,,,,,,23/24
442,Germán Pezzella,ar ARG,DF,Real Betis,32,1991,30.7,1,23,5,21.7,0.75,0.16,0.04,0.20,0,0,Matches,32,32,2767,0,1,1,7,0,0.03,0.00,0.03,0.03,0.03,0,22,13,6,2,32,24,,,0,,,,,,,,,,,,,,,23/24
443,Kamil Piątkowski,pl POL,DF,Granada,23,2000,5.6,0,4,2,50.0,0.71,0.36,0.00,0.00,0,0,Matches,9,6,505,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0,3,3,0,2,8,10,,,0,,,,,,,,,,,,,,,23/24
444,Yéremy Pino,es ESP,"MF,FW",Villarreal,20,2002,5.3,0,9,4,44.4,1.71,0.76,0.00,0.00,0,0,Matches,7,7,475,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,22,9,3,7,5,18,,,0,,,,,,,,,,,,,,,23/24
445,Portu,es ESP,"FW,MF",Getafe,31,1992,1.1,0,1,1,100.0,0.93,0.93,0.00,0.00,0,0,Matches,3,0,97,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,0,1,2,0,3,,,0,,,,,,,,,,,,,,,23/24
446,Portu,es ESP,"MF,FW",Girona,31,1992,13.2,7,21,11,52.4,1.59,0.83,0.33,0.64,0,0,Matches,33,11,1188,5,12,7,3,0,0.53,0.38,0.91,0.53,0.91,0,18,16,9,18,4,13,,,0,,,,,,,,,,,,,,,23/24
447,José Pozo,es ESP,"FW,MF",Rayo Vallecano,27,1996,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,19,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,0,1,,,0,,,,,,,,,,,,,,,23/24
448,Alejandro Pozo Pozo,es ESP,"DF,MF",Almería,24,1999,10.8,0,4,2,50.0,0.37,0.18,0.00,0.00,0,0,Matches,21,9,976,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,16,6,0,41,7,13,,,0,,,,,,,,,,,,,,,23/24
449,Beñat Prados,es ESP,MF,Athletic Club,22,2001,16.1,0,7,4,57.1,0.43,0.25,0.00,0.00,0,0,Matches,26,16,1449,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,29,24,0,10,23,28,,,0,,,,,,,,,,,,,,,23/24
450,Abdón Prats,es ESP,FW,Mallorca,30,1992,14.1,6,33,14,42.4,2.34,0.99,0.18,0.43,0,0,Matches,34,11,1270,1,7,6,4,0,0.43,0.07,0.50,0.43,0.50,0,18,18,5,8,2,4,,,0,,,,,,,,,,,,,,,23/24
451,Marc Pubill,es ESP,DF,Almería,20,2003,20.9,1,20,5,25.0,0.96,0.24,0.05,0.20,0,0,Matches,23,22,1883,3,4,1,2,0,0.05,0.14,0.19,0.05,0.19,0,21,34,0,67,14,26,,,0,,,,,,,,,,,,,,,23/24
452,Antonio Puertas,es ESP,"MF,FW",Granada,31,1992,8.1,0,19,5,26.3,2.34,0.62,0.00,0.00,0,2,Matches,27,6,730,2,2,0,3,1,0.00,0.25,0.25,0.00,0.25,0,19,12,6,20,7,7,,,0,,,,,,,,,,,,,,,23/24
453,Arnau Puigmal,es ESP,"MF,DF",Almería,22,2001,2.8,0,0,0,,0.00,0.00,,,0,0,Matches,11,3,255,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,7,4,0,14,3,1,,,0,,,,,,,,,,,,,,,23/24
454,Nemanja Radonjić,rs SRB,MF,Mallorca,27,1996,3.9,0,10,7,70.0,2.55,1.78,0.00,0.00,0,0,Matches,11,4,353,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,5,0,20,3,2,,,0,,,,,,,,,,,,,,,23/24
455,Aleksandar Radovanović,rs SRB,DF,Almería,29,1993,6.3,0,1,0,0.0,0.16,0.00,0.00,,0,0,Matches,9,8,569,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,7,2,0,0,11,7,,,0,,,,,,,,,,,,,,,23/24
456,Abdellah Raihani,ma MAR,FW,Atlético Madrid,19,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
457,Antonio Raillo,es ESP,DF,Mallorca,31,1991,24.4,3,29,9,31.0,1.19,0.37,0.10,0.33,0,0,Matches,26,25,2195,2,5,3,6,1,0.12,0.08,0.21,0.12,0.21,1,32,8,3,2,36,23,,,0,,,,,,,,,,,,,,,23/24
458,Predrag Rajković,rs SRB,GK,Mallorca,27,1995,36.0,0,0,0,,0.00,0.00,,,0,0,Matches,36,36,3240,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,2,,,0,43,1.19,141,98,69.5,7,15,14,5,13.9,4,1,0,20.0,23/24
459,Ivan Rakitić,hr CRO,MF,Sevilla,35,1988,15.8,2,32,8,25.0,2.02,0.51,0.06,0.25,0,0,Matches,18,16,1425,1,3,2,6,0,0.13,0.06,0.19,0.13,0.19,0,16,19,1,130,13,16,,,0,,,,,,,,,,,,,,,23/24
460,Largie Ramazani,be BEL,"MF,FW",Almería,22,2001,17.3,3,40,13,32.5,2.32,0.75,0.08,0.23,0,0,Matches,29,16,1555,5,8,3,11,2,0.17,0.29,0.46,0.17,0.46,2,27,24,9,31,35,7,,,0,,,,,,,,,,,,,,,23/24
461,Benito Ramírez,es ESP,MF,Las Palmas,28,1995,4.3,1,10,3,30.0,2.34,0.70,0.10,0.33,0,0,Matches,20,2,384,1,2,1,0,0,0.23,0.23,0.47,0.23,0.47,0,4,4,2,33,2,4,,,0,,,,,,,,,,,,,,,23/24
462,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,28,1995,20.1,1,52,19,36.5,2.59,0.95,0.02,0.05,0,1,Matches,27,21,1808,3,4,1,3,0,0.05,0.15,0.20,0.05,0.20,0,20,36,16,87,4,7,,,0,,,,,,,,,,,,,,,23/24
463,Chris Ramos,es ESP,FW,Cádiz,26,1997,29.0,5,76,27,35.5,2.62,0.93,0.07,0.19,0,0,Matches,37,30,2612,1,6,5,5,0,0.17,0.03,0.21,0.17,0.21,0,61,46,12,12,9,13,,,0,,,,,,,,,,,,,,,23/24
464,Sergio Ramos,es ESP,DF,Sevilla,37,1986,28.0,3,28,11,39.3,1.00,0.39,0.11,0.27,0,0,Matches,28,28,2517,0,3,3,7,1,0.11,0.00,0.11,0.11,0.11,0,27,22,9,2,39,30,,,1,,,,,,,,,,,,,,,23/24
465,Raphinha,br BRA,"FW,MF",Barcelona,26,1996,15.2,6,59,22,37.3,3.88,1.45,0.08,0.23,1,1,Matches,28,17,1368,9,15,5,4,1,0.39,0.59,0.99,0.33,0.92,0,17,25,7,81,13,8,,,0,,,,,,,,,,,,,,,23/24
466,Andrei Ratiu,ro ROU,"DF,MF",Rayo Vallecano,25,1998,7.0,0,6,1,16.7,0.86,0.14,0.00,0.00,0,0,Matches,12,6,630,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,2,4,0,18,1,5,,,0,,,,,,,,,,,,,,,23/24
467,Raúl,es ESP,FW,Osasuna,22,2000,15.1,6,33,12,36.4,2.19,0.80,0.18,0.50,0,0,Matches,35,13,1355,1,7,6,4,0,0.40,0.07,0.46,0.40,0.46,0,13,12,9,6,5,4,,,0,,,,,,,,,,,,,,,23/24
468,Abde Rebbach,dz ALG,MF,Alavés,24,1998,8.0,1,17,4,23.5,2.12,0.50,0.06,0.25,0,0,Matches,23,6,722,0,1,1,1,0,0.12,0.00,0.12,0.12,0.12,0,13,10,3,63,4,5,,,0,,,,,,,,,,,,,,,23/24
469,Pepe Reina,es ESP,GK,Villarreal,40,1982,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,2,1.00,9,7,77.8,1,1,0,0,0.0,0,0,0,,23/24
470,Álex Remiro,es ESP,GK,Real Sociedad,28,1995,36.4,0,0,0,,0.00,0.00,,,0,0,Matches,37,37,3275,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0,1,4,0,0,0,0,,,0,36,0.99,126,95,71.4,16,12,9,13,35.1,5,1,0,16.7,23/24
471,Chadi Riad,ma MAR,DF,Real Betis,20,2003,24.0,0,11,5,45.5,0.46,0.21,0.00,0.00,0,0,Matches,26,24,2164,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,16,7,1,0,22,23,,,0,,,,,,,,,,,,,,,23/24
472,Diego Rico,es ESP,DF,Getafe,30,1993,28.2,0,18,5,27.8,0.64,0.18,0.00,0.00,0,0,Matches,32,28,2535,7,7,0,10,0,0.00,0.25,0.25,0.00,0.25,0,32,56,2,132,39,46,,,0,,,,,,,,,,,,,,,23/24
473,Luis Rioja,es ESP,MF,Alavés,29,1993,27.8,5,57,19,33.3,2.05,0.68,0.04,0.11,3,4,Matches,37,31,2498,4,9,2,4,0,0.18,0.14,0.32,0.07,0.22,0,23,18,10,175,17,19,,,0,,,,,,,,,,,,,,,23/24
474,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,23,2000,17.0,3,37,16,43.2,2.18,0.94,0.08,0.19,0,0,Matches,34,17,1528,5,8,3,1,0,0.18,0.29,0.47,0.18,0.47,0,11,28,9,63,9,19,,,0,,,,,,,,,,,,,,,23/24
475,Alberto Risco,es ESP,MF,Getafe,17,2005,1.5,0,2,1,50.0,1.31,0.66,0.00,0.00,0,0,Matches,4,1,137,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,2,0,2,,,0,,,,,,,,,,,,,,,23/24
476,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,27,1995,9.0,0,10,4,40.0,1.11,0.45,0.00,0.00,0,0,Matches,12,9,808,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,12,14,0,39,11,8,,,0,,,,,,,,,,,,,,,23/24
477,Gorka Rivera Alonso,es ESP,DF,Getafe,18,2004,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
478,Sergi Roberto,es ESP,"MF,DF",Barcelona,31,1992,9.6,3,10,4,40.0,1.05,0.42,0.30,0.75,0,0,Matches,14,10,860,2,5,3,4,0,0.31,0.21,0.52,0.31,0.52,0,8,7,1,9,8,11,,,0,,,,,,,,,,,,,,,23/24
479,Lucas Robertone,ar ARG,MF,Almería,26,1997,26.5,0,37,13,35.1,1.40,0.49,0.00,0.00,0,0,Matches,33,29,2381,5,5,0,11,0,0.00,0.19,0.19,0.00,0.19,0,38,54,2,65,47,35,,,0,,,,,,,,,,,,,,,23/24
480,Marc Roca,es ESP,MF,Real Betis,26,1996,22.0,2,20,7,35.0,0.91,0.32,0.10,0.29,0,0,Matches,26,24,1980,2,4,2,5,0,0.09,0.09,0.18,0.09,0.18,0,46,23,1,24,17,37,,,0,,,,,,,,,,,,,,,23/24
481,Sergio Rodelas,es ESP,"MF,FW",Granada,18,2004,1.4,0,2,0,0.0,1.48,0.00,0.00,,0,0,Matches,3,2,122,1,1,0,0,0,0.00,0.74,0.74,0.00,0.74,0,2,1,0,4,0,2,,,0,,,,,,,,,,,,,,,23/24
482,Rodri,es ESP,MF,Real Betis,23,2000,11.7,0,18,5,27.8,1.54,0.43,0.00,0.00,0,0,Matches,29,9,1051,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,6,29,4,36,8,11,,,0,,,,,,,,,,,,,,,23/24
483,Álvaro Rodríguez,uy URU,FW,Real Madrid,19,2004,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
484,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,25,1998,10.7,2,34,10,29.4,3.16,0.93,0.06,0.20,0,0,Matches,24,9,967,1,3,2,9,0,0.19,0.09,0.28,0.19,0.28,0,20,15,1,17,6,12,,,0,,,,,,,,,,,,,,,23/24
