Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,SaveP%,Temporada
389,Gerard Moreno,es ESP,FW,Villarreal,29,1992,13.2,9,38,17,44.7,2.87,1.28,0.21,0.47,1,2,Matches,17,14,1191,3,12,8,2,0,0.68,0.23,0.91,0.60,0.83,0,11,14,8,12,5,2,,,0,,,,,,,,,,,,,,,21/22
390,Tete Morente,es ESP,MF,Elche,24,1996,18.1,3,28,8,28.6,1.54,0.44,0.11,0.38,0,0,Matches,32,18,1632,3,6,3,4,0,0.17,0.17,0.33,0.17,0.33,0,32,22,8,73,12,14,,,0,,,,,,,,,,,,,,,21/22
391,Ilaix Moriba,gn GUI,MF,Valencia,18,2003,9.1,0,14,5,35.7,1.54,0.55,0.00,0.00,0,0,Matches,14,9,818,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,1,21,25,0,3,13,17,,,0,,,,,,,,,,,,,,,21/22
392,Manu Morlanes,es ESP,MF,Espanyol,22,1999,12.7,2,8,2,25.0,0.63,0.16,0.25,1.00,0,0,Matches,27,11,1144,0,2,2,6,1,0.16,0.00,0.16,0.16,0.16,0,13,11,0,6,13,15,,,0,,,,,,,,,,,,,,,21/22
393,Loren Morón,es ESP,"FW,MF",Espanyol,27,1993,6.3,1,10,2,20.0,1.60,0.32,0.10,0.50,0,0,Matches,21,4,563,0,1,1,0,0,0.16,0.00,0.16,0.16,0.16,0,10,15,7,5,2,4,,,0,,,,,,,,,,,,,,,21/22
394,Loren Morón,es ESP,FW,Real Betis,27,1993,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,21/22
395,Cristhian Mosquera,es ESP,DF,Valencia,17,2004,2.4,0,1,0,0.0,0.42,0.00,0.00,,0,0,Matches,6,3,212,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,0,0,0,3,3,,,0,,,,,,,,,,,,,,,21/22
396,Toni Moya,es ESP,MF,Alavés,23,1998,15.4,0,12,2,16.7,0.78,0.13,0.00,0.00,0,0,Matches,28,17,1386,1,1,0,2,0,0.00,0.06,0.06,0.00,0.06,0,28,10,0,81,18,10,,,0,,,,,,,,,,,,,,,21/22
397,Iker Muniain,es ESP,MF,Athletic Club,28,1992,30.9,4,41,21,51.2,1.32,0.68,0.07,0.14,1,3,Matches,35,34,2785,10,14,3,3,0,0.13,0.32,0.45,0.10,0.42,0,15,81,5,175,17,12,,,0,,,,,,,,,,,,,,,21/22
398,Aihen Muñoz,es ESP,DF,Real Sociedad,23,1997,14.9,0,7,0,0.0,0.47,0.00,0.00,,0,0,Matches,20,15,1342,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,1,27,14,0,39,17,17,,,0,,,,,,,,,,,,,,,21/22
399,Jeison Murillo,co COL,DF,Celta Vigo,29,1992,12.4,0,6,1,16.7,0.48,0.08,0.00,0.00,0,0,Matches,19,12,1117,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0,13,13,0,1,17,10,,,0,,,,,,,,,,,,,,,21/22
400,Vedat Muriqi,xk KVX,FW,Mallorca,27,1994,16.0,5,50,17,34.0,3.13,1.06,0.06,0.18,2,2,Matches,16,16,1438,3,8,3,6,0,0.31,0.19,0.50,0.19,0.38,0,27,16,7,7,6,3,,,0,,,,,,,,,,,,,,,21/22
401,Yunus Musah,us USA,"MF,FW",Valencia,18,2002,14.0,1,7,2,28.6,0.50,0.14,0.14,0.50,0,0,Matches,29,13,1259,0,1,1,5,0,0.07,0.00,0.07,0.07,0.07,0,24,16,0,27,14,14,,,0,,,,,,,,,,,,,,,21/22
402,Shkodran Mustafi,de GER,DF,Levante,29,1992,7.3,1,4,2,50.0,0.55,0.27,0.25,0.50,0,0,Matches,11,8,658,0,1,1,1,0,0.14,0.00,0.14,0.14,0.14,0,2,4,3,0,16,5,,,0,,,,,,,,,,,,,,,21/22
403,Nacho,es ESP,DF,Real Madrid,31,1990,17.3,3,10,4,40.0,0.58,0.23,0.30,0.75,0,0,Matches,28,17,1555,0,3,3,7,0,0.17,0.00,0.17,0.17,0.17,0,15,13,0,11,37,14,,,0,,,,,,,,,,,,,,,21/22
404,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,19,2002,2.2,0,7,3,42.9,3.17,1.36,0.00,0.00,0,0,Matches,6,3,199,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,2,1,2,2,3,,,0,,,,,,,,,,,,,,,21/22
405,Ximo Navarro,es ESP,DF,Alavés,31,1990,15.0,0,10,3,30.0,0.67,0.20,0.00,0.00,0,0,Matches,18,16,1347,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0,16,25,2,29,21,19,,,0,,,,,,,,,,,,,,,21/22
406,Jesús Navas,es ESP,DF,Sevilla,35,1985,19.8,0,10,1,10.0,0.50,0.05,0.00,0.00,0,0,Matches,25,19,1786,3,3,0,4,0,0.00,0.15,0.15,0.00,0.15,0,5,10,1,112,17,14,,,0,,,,,,,,,,,,,,,21/22
407,Álvaro Negredo,es ESP,FW,Cádiz,35,1985,24.0,7,68,29,42.6,2.84,1.21,0.07,0.17,2,3,Matches,34,24,2157,2,9,5,3,0,0.29,0.08,0.38,0.21,0.29,0,16,34,11,16,2,3,,,0,,,,,,,,,,,,,,,21/22
408,Neto,br BRA,GK,Barcelona,32,1989,3.0,0,0,0,,0.00,0.00,,,0,0,Matches,3,3,270,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,4,1.33,14,10,71.4,2,1,0,0,0.0,0,0,0,,21/22
409,Carlos Neva,es ESP,DF,Granada,25,1996,23.4,0,6,1,16.7,0.26,0.04,0.00,0.00,0,0,Matches,26,24,2108,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,22,0,84,29,20,,,0,,,,,,,,,,,,,,,21/22
410,Saúl Ñíguez,es ESP,MF,Atlético Madrid,26,1994,2.2,0,4,0,0.0,1.79,0.00,0.00,,0,0,Matches,3,2,201,1,1,0,0,0,0.00,0.45,0.45,0.00,0.45,0,2,2,1,5,0,2,,,0,,,,,,,,,,,,,,,21/22
411,Fernando Niño,es ESP,FW,Mallorca,20,2000,9.8,2,23,13,56.5,2.34,1.32,0.09,0.15,0,0,Matches,23,9,884,0,2,2,2,0,0.20,0.00,0.20,0.20,0.20,0,18,19,3,1,4,5,,,0,,,,,,,,,,,,,,,21/22
412,Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,22,1998,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
413,Nolito,es ESP,MF,Celta Vigo,34,1986,15.4,2,20,9,45.0,1.30,0.59,0.10,0.22,0,0,Matches,32,15,1384,0,2,2,2,0,0.13,0.00,0.13,0.13,0.13,0,21,11,6,18,8,15,,,0,,,,,,,,,,,,,,,21/22
414,Randy Nteka,ao ANG,"MF,FW",Rayo Vallecano,23,1997,16.2,3,29,8,27.6,1.79,0.49,0.10,0.38,0,0,Matches,34,16,1462,0,3,3,2,0,0.18,0.00,0.18,0.18,0.18,0,41,24,3,9,7,13,,,0,,,,,,,,,,,,,,,21/22
415,Unai Núñez,es ESP,DF,Athletic Club,24,1997,6.9,0,6,1,16.7,0.87,0.14,0.00,0.00,0,0,Matches,9,7,622,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,10,7,0,1,9,5,,,0,,,,,,,,,,,,,,,21/22
416,Allan Nyom,cm CMR,DF,Getafe,33,1988,2.7,0,0,0,,0.00,0.00,,,0,0,Matches,5,3,244,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,2,0,3,3,1,,,0,,,,,,,,,,,,,,,21/22
417,Jan Oblak,si SVN,GK,Atlético Madrid,28,1993,38.0,0,1,0,0.0,0.03,0.00,0.00,,0,0,Matches,38,38,3420,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,0,7,0,0,1,0,,,0,43,1.13,108,65,60.2,21,8,9,12,31.6,7,1,0,12.5,21/22
418,Lucas Ocampos,ar ARG,"FW,MF",Sevilla,27,1994,23.6,6,51,17,33.3,2.16,0.72,0.12,0.35,0,0,Matches,30,23,2125,4,10,6,7,0,0.25,0.17,0.42,0.25,0.42,0,45,41,3,63,9,25,,,0,,,,,,,,,,,,,,,21/22
419,Lucas Olaza,uy URU,"DF,MF",Elche,27,1994,3.3,1,4,1,25.0,1.22,0.31,0.25,1.00,0,0,Matches,5,3,295,0,1,1,1,0,0.31,0.00,0.31,0.31,0.31,0,3,4,0,15,4,3,,,0,,,,,,,,,,,,,,,21/22
420,Oier Olazábal,es ESP,GK,Espanyol,31,1989,1.5,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,135,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,1,0.67,8,7,87.5,0,0,1,1,100.0,1,0,0,0.0,21/22
421,Brian Oliván,es ESP,DF,Mallorca,27,1994,24.3,1,20,8,40.0,0.82,0.33,0.05,0.13,0,1,Matches,28,24,2189,0,1,1,7,0,0.04,0.00,0.04,0.04,0.04,0,31,7,4,73,29,20,,,0,,,,,,,,,,,,,,,21/22
422,Mathías Olivera,uy URU,"DF,MF",Getafe,23,1997,31.1,1,24,7,29.2,0.77,0.22,0.04,0.14,0,0,Matches,32,32,2803,3,4,1,10,0,0.03,0.10,0.13,0.03,0.13,0,55,46,3,62,55,48,,,0,,,,,,,,,,,,,,,21/22
423,Javier Ontiveros,es ESP,"FW,MF",Osasuna,23,1997,0.4,0,2,1,50.0,4.62,2.31,0.00,0.00,0,0,Matches,3,0,39,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,3,1,0,,,0,,,,,,,,,,,,,,,21/22
424,Pedro Ortiz,es ESP,MF,Sevilla,20,2000,0.1,0,1,1,100.0,12.86,12.86,0.00,0.00,0,0,Matches,1,0,7,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
425,Milutin Osmajić,me MNE,FW,Cádiz,22,1999,2.9,0,4,0,0.0,1.40,0.00,0.00,,0,0,Matches,10,2,257,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,7,5,2,1,1,,,0,,,,,,,,,,,,,,,21/22
426,Jesús Owono,gq EQG,GK,Alavés,20,2001,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,1,1.00,4,3,75.0,0,1,0,0,0.0,0,0,0,,21/22
427,Mikel Oyarzabal,es ESP,"MF,FW",Real Sociedad,24,1997,18.6,9,42,18,42.9,2.26,0.97,0.12,0.28,4,5,Matches,22,19,1671,3,12,5,0,1,0.48,0.16,0.65,0.27,0.43,0,14,26,5,110,9,9,,,0,,,,,,,,,,,,,,,21/22
428,Fernando Pacheco,es ESP,GK,Alavés,29,1992,33.9,0,0,0,,0.00,0.00,,,0,0,Matches,34,34,3053,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,1,,,0,60,1.77,146,86,58.9,8,5,21,6,17.6,5,3,0,37.5,21/22
429,Jon Pacheco,es ESP,DF,Real Sociedad,20,2001,4.2,0,0,0,,0.00,0.00,,,0,0,Matches,10,4,381,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,0,6,4,,,0,,,,,,,,,,,,,,,21/22
430,Helibelton Palacios,co COL,DF,Elche,28,1993,21.5,0,1,0,0.0,0.05,0.00,0.00,,0,0,Matches,26,22,1931,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0,28,30,0,37,18,40,,,0,,,,,,,,,,,,,,,21/22
431,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,26,1994,25.4,2,58,13,22.4,2.28,0.51,0.03,0.15,0,0,Matches,34,27,2288,4,6,2,7,0,0.08,0.16,0.24,0.08,0.24,0,32,69,5,70,16,29,,,0,,,,,,,,,,,,,,,21/22
432,Daniel Parejo,es ESP,MF,Villarreal,32,1989,30.0,2,16,6,37.5,0.53,0.20,0.06,0.17,1,1,Matches,33,32,2704,10,12,1,3,0,0.07,0.33,0.40,0.03,0.37,0,16,56,0,143,28,28,,,0,,,,,,,,,,,,,,,21/22
433,Raúl Parra,es ESP,DF,Cádiz,21,1999,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,1,88,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,,,21/22
434,Javier Pastore,ar ARG,MF,Elche,32,1989,5.8,0,8,2,25.0,1.37,0.34,0.00,0.00,0,0,Matches,13,6,525,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0,7,5,1,8,4,3,,,0,,,,,,,,,,,,,,,21/22
435,Gabriel Paulista,br BRA,DF,Valencia,30,1990,17.7,2,6,3,50.0,0.34,0.17,0.33,0.67,0,0,Matches,19,19,1592,1,3,2,2,0,0.11,0.06,0.17,0.11,0.17,0,11,12,1,0,38,13,,,0,,,,,,,,,,,,,,,21/22
436,Alfonso Pedraza,es ESP,DF,Villarreal,25,1996,18.9,4,22,8,36.4,1.16,0.42,0.18,0.50,0,0,Matches,28,19,1701,4,8,4,2,0,0.21,0.21,0.42,0.21,0.42,0,35,26,2,104,30,18,,,0,,,,,,,,,,,,,,,21/22
437,Pedri,es ESP,MF,Barcelona,18,2002,9.8,3,12,6,50.0,1.22,0.61,0.25,0.50,0,0,Matches,12,10,885,1,4,3,0,0,0.31,0.10,0.41,0.31,0.41,0,1,17,0,17,5,13,,,0,,,,,,,,,,,,,,,21/22
438,Adrià Pedrosa,es ESP,DF,Espanyol,23,1998,30.2,1,25,7,28.0,0.83,0.23,0.04,0.14,0,0,Matches,31,31,2720,1,2,1,8,0,0.03,0.03,0.07,0.03,0.07,0,19,45,0,114,24,29,,,0,,,,,,,,,,,,,,,21/22
439,Facundo Pellistri,uy URU,"MF,FW",Alavés,19,2001,7.5,0,7,2,28.6,0.94,0.27,0.00,0.00,0,0,Matches,21,6,672,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,20,3,13,5,5,,,0,,,,,,,,,,,,,,,21/22
440,Rubén Peña,es ESP,MF,Villarreal,30,1991,1.5,0,3,2,66.7,2.05,1.36,0.00,0.00,0,0,Matches,7,1,132,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,4,0,6,5,0,,,0,,,,,,,,,,,,,,,21/22
441,Alberto Perea,es ESP,MF,Cádiz,30,1990,8.6,0,17,4,23.5,1.97,0.46,0.00,0.00,0,0,Matches,18,8,777,1,1,0,2,0,0.00,0.12,0.12,0.00,0.12,0,7,20,0,48,10,10,,,0,,,,,,,,,,,,,,,21/22
442,Iñigo Pérez,es ESP,MF,Osasuna,33,1988,3.8,1,4,1,25.0,1.07,0.27,0.25,1.00,0,0,Matches,10,4,338,0,1,1,0,0,0.27,0.00,0.27,0.27,0.27,0,0,3,0,31,0,2,,,0,,,,,,,,,,,,,,,21/22
443,Juan Pérez,es ESP,GK,Osasuna,25,1996,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,1.50,5,2,40.0,0,1,1,0,0.0,0,0,0,,21/22
444,Kike Pérez,es ESP,"MF,FW",Elche,24,1997,5.8,2,10,5,50.0,1.73,0.87,0.20,0.40,0,0,Matches,12,5,519,0,2,2,1,0,0.35,0.00,0.35,0.35,0.35,0,17,6,1,7,3,6,,,0,,,,,,,,,,,,,,,21/22
445,Lucas Pérez,es ESP,FW,Elche,32,1988,14.1,2,14,5,35.7,1.00,0.36,0.14,0.40,0,0,Matches,18,16,1266,1,3,2,0,0,0.14,0.07,0.21,0.14,0.21,0,5,15,10,45,4,1,,,0,,,,,,,,,,,,,,,21/22
446,Lucas Pérez,es ESP,FW,Cádiz,32,1988,11.8,3,15,5,33.3,1.27,0.42,0.20,0.60,0,0,Matches,15,11,1060,2,5,3,1,0,0.25,0.17,0.42,0.25,0.42,0,4,9,10,67,0,3,,,0,,,,,,,,,,,,,,,21/22
447,Njegoš Petrović,rs SRB,MF,Granada,22,1999,10.2,0,9,2,22.2,0.88,0.20,0.00,0.00,0,0,Matches,15,10,918,1,1,0,5,0,0.00,0.10,0.10,0.00,0.10,0,11,14,1,6,10,11,,,0,,,,,,,,,,,,,,,21/22
448,Alex Petxa,es ESP,DF,Athletic Club,24,1997,4.6,0,2,1,50.0,0.44,0.22,0.00,0.00,0,0,Matches,17,1,412,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,11,12,0,13,4,8,,,0,,,,,,,,,,,,,,,21/22
449,Germán Pezzella,ar ARG,DF,Real Betis,30,1991,22.1,1,19,6,31.6,0.86,0.27,0.05,0.17,0,0,Matches,23,22,1988,0,1,1,5,1,0.05,0.00,0.05,0.05,0.05,0,26,6,2,1,38,11,,,1,,,,,,,,,,,,,,,21/22
450,Pablo Piatti,ar ARG,MF,Elche,32,1989,3.5,0,4,2,50.0,1.15,0.58,0.00,0.00,0,0,Matches,10,3,312,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,8,1,4,2,5,,,0,,,,,,,,,,,,,,,21/22
451,Cristiano Piccini,it ITA,DF,Valencia,28,1992,3.6,1,3,1,33.3,0.84,0.28,0.33,1.00,0,0,Matches,6,3,322,0,1,1,1,0,0.28,0.00,0.28,0.28,0.28,0,10,3,0,8,2,8,,,0,,,,,,,,,,,,,,,21/22
452,Tomás Pina Isla,es ESP,MF,Alavés,33,1987,16.0,0,6,1,16.7,0.37,0.06,0.00,0.00,0,0,Matches,29,16,1444,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,39,29,0,4,20,16,,,0,,,,,,,,,,,,,,,21/22
453,Orbelín Pineda,mx MEX,"FW,MF",Celta Vigo,25,1996,1.1,0,5,1,20.0,4.55,0.91,0.00,0.00,0,0,Matches,7,0,99,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,4,0,0,0,1,,,0,,,,,,,,,,,,,,,21/22
454,Yéremy Pino,es ESP,"MF,FW",Villarreal,18,2002,18.6,6,27,15,55.6,1.45,0.80,0.22,0.40,0,0,Matches,31,21,1678,4,10,6,2,0,0.32,0.21,0.54,0.32,0.54,0,29,34,10,15,7,14,,,0,,,,,,,,,,,,,,,21/22
455,Gerard Piqué,es ESP,DF,Barcelona,34,1987,23.2,1,19,3,15.8,0.82,0.13,0.05,0.33,0,0,Matches,27,25,2092,0,1,1,10,1,0.04,0.00,0.04,0.04,0.04,1,30,15,1,0,35,11,,,0,,,,,,,,,,,,,,,21/22
456,Ezequiel Ponce,ar ARG,FW,Elche,24,1997,7.4,1,15,5,33.3,2.02,0.67,0.07,0.20,0,0,Matches,13,5,667,0,1,1,1,1,0.13,0.00,0.13,0.13,0.13,0,14,11,6,6,1,4,,,0,,,,,,,,,,,,,,,21/22
457,Pere Pons,es ESP,MF,Alavés,28,1993,15.2,1,15,4,26.7,0.99,0.26,0.07,0.25,0,0,Matches,27,17,1366,0,1,1,2,0,0.07,0.00,0.07,0.07,0.07,0,25,17,2,8,6,18,,,0,,,,,,,,,,,,,,,21/22
458,Portu,es ESP,"MF,FW",Real Sociedad,29,1992,17.7,1,25,10,40.0,1.42,0.57,0.00,0.00,1,1,Matches,37,17,1590,2,3,0,5,0,0.06,0.11,0.17,0.00,0.11,0,19,25,11,35,5,7,,,0,,,,,,,,,,,,,,,21/22
459,Sergio Postigo,es ESP,DF,Levante,32,1988,9.4,0,2,0,0.0,0.21,0.00,0.00,,0,0,Matches,13,10,848,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,5,3,0,0,8,8,,,0,,,,,,,,,,,,,,,21/22
460,Darío Poveda,es ESP,FW,Getafe,24,1997,4.2,1,4,4,100.0,0.95,0.95,0.25,0.25,0,0,Matches,15,3,380,0,1,1,0,0,0.24,0.00,0.24,0.24,0.24,0,3,2,2,5,0,0,,,0,,,,,,,,,,,,,,,21/22
461,José Pozo,es ESP,"FW,MF",Rayo Vallecano,25,1996,0.8,0,3,0,0.0,3.75,0.00,0.00,,0,0,Matches,5,0,72,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,2,0,2,,,0,,,,,,,,,,,,,,,21/22
462,Abdón Prats,es ESP,FW,Mallorca,28,1992,7.1,3,18,6,33.3,2.53,0.84,0.17,0.50,0,0,Matches,23,6,641,0,3,3,3,0,0.42,0.00,0.42,0.42,0.42,0,9,15,2,2,1,2,,,0,,,,,,,,,,,,,,,21/22
463,Alejandro Primo,es ESP,GK,Levante,17,2004,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,1,90,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,,21/22
464,Javi Puado,es ESP,"MF,FW",Espanyol,23,1998,24.9,4,40,12,30.0,1.60,0.48,0.10,0.33,0,0,Matches,30,26,2245,1,5,4,5,0,0.16,0.04,0.20,0.16,0.20,0,23,25,6,18,12,15,,,0,,,,,,,,,,,,,,,21/22
465,Marc Pubill,es ESP,"DF,MF",Levante,18,2003,5.7,0,6,1,16.7,1.05,0.18,0.00,0.00,0,0,Matches,11,5,512,1,1,0,1,0,0.00,0.18,0.18,0.00,0.18,0,11,8,0,15,5,7,,,0,,,,,,,,,,,,,,,21/22
466,Antonio Puertas,es ESP,"MF,FW",Granada,29,1992,25.1,6,33,15,45.5,1.31,0.60,0.18,0.40,0,0,Matches,33,25,2261,1,7,6,4,0,0.24,0.04,0.28,0.24,0.28,0,43,30,8,43,10,24,,,0,,,,,,,,,,,,,,,21/22
467,Riqui Puig,es ESP,MF,Barcelona,21,1999,5.4,1,9,3,33.3,1.66,0.55,0.11,0.33,0,0,Matches,15,2,487,0,1,1,0,0,0.18,0.00,0.18,0.18,0.18,0,8,10,0,1,3,3,,,0,,,,,,,,,,,,,,,21/22
468,Yacine Qasmi,ma MAR,FW,Rayo Vallecano,30,1991,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,4,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
469,Quini,es ESP,DF,Granada,31,1989,25.6,0,17,2,11.8,0.66,0.08,0.00,0.00,0,0,Matches,32,27,2304,1,1,0,11,0,0.00,0.04,0.04,0.00,0.04,0,40,13,1,73,36,37,,,0,,,,,,,,,,,,,,,21/22
470,Dani Raba,es ESP,"FW,MF",Granada,25,1995,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,26,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,1,0,0,1,2,,,0,,,,,,,,,,,,,,,21/22
471,Dani Raba,es ESP,"FW,MF",Villarreal,25,1995,1.0,0,0,0,,0.00,0.00,,,0,0,Matches,7,0,89,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,4,5,1,9,1,0,,,0,,,,,,,,,,,,,,,21/22
472,Uroš Račić,rs SRB,MF,Valencia,23,1998,13.4,0,16,1,6.3,1.19,0.07,0.00,0.00,0,0,Matches,28,13,1206,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1,29,25,1,5,14,18,,,0,,,,,,,,,,,,,,,21/22
473,Nemanja Radoja,rs SRB,MF,Levante,28,1993,13.5,0,5,1,20.0,0.37,0.07,0.00,0.00,0,0,Matches,19,17,1214,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,17,13,0,5,23,8,,,0,,,,,,,,,,,,,,,21/22
474,Rafinha,br BRA,"MF,FW",Real Sociedad,28,1993,11.7,1,14,2,14.3,1.20,0.17,0.07,0.50,0,0,Matches,17,13,1050,0,1,1,3,0,0.09,0.00,0.09,0.09,0.09,0,21,38,0,21,13,27,,,0,,,,,,,,,,,,,,,21/22
475,Antonio Raillo,es ESP,DF,Mallorca,29,1991,17.0,2,9,4,44.4,0.53,0.24,0.22,0.50,0,0,Matches,17,17,1530,0,2,2,8,0,0.12,0.00,0.12,0.12,0.12,0,20,14,1,1,19,7,,,1,,,,,,,,,,,,,,,21/22
476,Ivan Rakitić,hr CRO,MF,Sevilla,33,1988,24.2,4,31,12,38.7,1.28,0.49,0.10,0.25,1,2,Matches,35,26,2182,6,10,3,5,0,0.16,0.25,0.41,0.12,0.37,0,36,34,0,84,20,20,,,0,,,,,,,,,,,,,,,21/22
477,Jonás Ramalho,es ESP,DF,Osasuna,28,1993,2.7,0,2,0,0.0,0.74,0.00,0.00,,0,0,Matches,3,3,243,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,5,4,2,,,0,,,,,,,,,,,,,,,21/22
478,Sandro Ramírez,es ESP,FW,Getafe,26,1995,16.2,3,50,14,28.0,3.08,0.86,0.06,0.21,0,0,Matches,29,19,1462,0,3,3,7,0,0.18,0.00,0.18,0.18,0.18,0,31,45,11,38,3,3,,,0,,,,,,,,,,,,,,,21/22
479,Raúl,es ESP,FW,Real Betis,20,2000,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,21/22
480,Lluís Recasens,es ESP,DF,Espanyol,19,2002,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,45,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,2,0,,,0,,,,,,,,,,,,,,,21/22
481,Manolo Reina,es ESP,GK,Mallorca,36,1985,21.0,0,0,0,,0.00,0.00,,,0,0,Matches,21,21,1890,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0,0,5,0,0,2,0,,,1,26,1.24,77,51,66.2,6,9,6,8,38.1,2,1,0,33.3,21/22
482,Karim Rekik,nl NED,DF,Sevilla,26,1994,12.2,0,4,0,0.0,0.33,0.00,0.00,,0,0,Matches,18,11,1098,2,2,0,2,0,0.00,0.16,0.16,0.00,0.16,0,16,8,1,6,8,8,,,0,,,,,,,,,,,,,,,21/22
483,Álex Remiro,es ESP,GK,Real Sociedad,26,1995,35.0,0,0,0,,0.00,0.00,,,0,0,Matches,35,35,3150,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,0,1,0,,,0,32,0.91,111,79,71.2,15,11,9,19,54.3,4,1,0,20.0,21/22
484,Nico Ribaudo,es ESP,"MF,FW",Espanyol,20,2001,12.4,2,20,4,20.0,1.61,0.32,0.10,0.50,0,0,Matches,31,7,1116,0,2,2,5,1,0.16,0.00,0.16,0.16,0.16,1,26,36,3,16,8,7,,,0,,,,,,,,,,,,,,,21/22
485,Diego Rico,es ESP,DF,Real Sociedad,28,1993,18.3,0,10,1,10.0,0.55,0.05,0.00,0.00,0,0,Matches,21,19,1644,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0,16,17,4,57,30,22,,,0,,,,,,,,,,,,,,,21/22
