Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK,PKatt,Matches,MP,Starts,Min,Ast,G+A,G-PK,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,Temporada
388,Marc Martínez,es ESP,GK,Cartagena,33,1990,21.0,0,0,0,,0.00,0.00,,,0,0,Matches,21,21,1890,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,2,4,0,0,0,0,,,0,30,1.43,87,57,65.5,5,6,10,3,14.3,5,0,0,0.0,23/24
389,Pablo Martínez,es ESP,MF,Levante,25,1998,25.8,6,58,14,24.1,2.25,0.54,0.10,0.43,0,0,Matches,36,28,2325,5,11,6,3,0,0.23,0.19,0.43,0.23,0.43,0,23,21,4,140,36,21,,,0,,,,,,,,,,,,,,,23/24
390,Roger Martínez,es ESP,MF,Espanyol,19,2004,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
391,Javi Martón,es ESP,FW,Mirandés,24,1999,13.5,4,17,9,52.9,1.26,0.67,0.24,0.44,0,0,Matches,20,16,1218,0,4,4,5,0,0.30,0.00,0.30,0.30,0.30,0,9,35,6,4,1,10,,,0,,,,,,,,,,,,,,,23/24
392,Iván Martos,es ESP,DF,Huesca,26,1997,17.2,0,11,2,18.2,0.64,0.12,0.00,0.00,0,0,Matches,25,18,1546,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0,20,13,0,20,29,17,,,0,,,,,,,,,,,,,,,23/24
393,Mascarenhas,pt POR,"MF,FW",Oviedo,23,2000,16.3,5,45,16,35.6,2.75,0.98,0.11,0.31,0,0,Matches,34,18,1471,1,6,5,4,0,0.31,0.06,0.37,0.31,0.37,0,27,27,7,24,2,13,,,0,,,,,,,,,,,,,,,23/24
394,Jordi Masip,es ESP,GK,Valladolid,34,1989,31.0,0,0,0,,0.00,0.00,,,0,0,Matches,31,31,2790,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,2,0,0,0,1,,,0,22,0.71,100,78,78.0,15,8,8,13,41.9,0,1,0,100.0,23/24
395,Marc Mateu,es ESP,"DF,MF",Eldense,33,1990,36.5,0,15,2,13.3,0.41,0.05,0.00,0.00,0,1,Matches,38,38,3283,7,7,0,3,0,0.00,0.19,0.19,0.00,0.19,0,11,42,2,281,25,39,,,0,,,,,,,,,,,,,,,23/24
396,Jose Matos,es ESP,DF,Burgos,28,1995,34.9,3,23,5,21.7,0.66,0.14,0.13,0.60,0,0,Matches,38,36,3144,5,8,3,10,0,0.09,0.14,0.23,0.09,0.23,0,36,72,4,151,56,64,,,0,,,,,,,,,,,,,,,23/24
397,Jordi Mboula,es ESP,MF,Racing Sant,24,1999,12.7,2,21,4,19.0,1.66,0.32,0.10,0.50,0,0,Matches,18,12,1139,2,4,2,2,0,0.16,0.16,0.32,0.16,0.32,0,25,16,3,39,8,6,,,0,,,,,,,,,,,,,,,23/24
398,Agus Medina,es ESP,MF,Albacete,28,1994,29.0,4,38,15,39.5,1.31,0.52,0.11,0.27,0,0,Matches,35,31,2612,1,5,4,7,1,0.14,0.03,0.17,0.14,0.17,0,58,23,2,67,33,44,,,0,,,,,,,,,,,,,,,23/24
399,Fernando Medrano,es ESP,DF,Tenerife,23,2000,17.1,0,6,1,16.7,0.35,0.06,0.00,0.00,0,0,Matches,21,19,1542,2,2,0,3,0,0.00,0.12,0.12,0.00,0.12,0,20,12,3,28,19,16,,,0,,,,,,,,,,,,,,,23/24
400,Tomás Mejías,es ESP,GK,Cartagena,34,1989,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,2,2,180,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,1,0,0,0,0,,,0,5,2.50,10,5,50.0,0,0,2,0,0.0,0,0,0,,23/24
401,Jérémy Mellot,fr FRA,DF,Tenerife,29,1994,31.9,2,7,2,28.6,0.22,0.06,0.29,1.00,0,0,Matches,34,32,2874,2,4,2,6,0,0.06,0.06,0.13,0.06,0.13,0,41,28,2,65,52,69,,,1,,,,,,,,,,,,,,,23/24
402,Houboulang Mendes,gw GNB,DF,Mirandés,25,1998,2.9,0,1,0,0.0,0.35,0.00,0.00,,0,0,Matches,5,3,259,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,7,2,1,8,2,4,,,0,,,,,,,,,,,,,,,23/24
403,Jhegson Méndez,ec ECU,"MF,DF",Elche,26,1997,3.3,0,1,1,100.0,0.30,0.30,0.00,0.00,0,0,Matches,4,4,299,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,3,1,0,1,5,5,,,0,,,,,,,,,,,,,,,23/24
404,Nacho Méndez,my MAS,MF,Sporting Gijón,25,1998,31.1,5,24,8,33.3,0.77,0.26,0.21,0.63,0,0,Matches,38,34,2803,0,5,5,9,0,0.16,0.00,0.16,0.16,0.16,0,35,44,0,19,25,40,,,0,,,,,,,,,,,,,,,23/24
405,Rodrigo Mendoza,es ESP,"MF,FW",Elche,18,2005,11.3,1,31,4,12.9,2.75,0.35,0.03,0.25,0,0,Matches,23,10,1015,0,1,1,3,0,0.09,0.00,0.09,0.09,0.09,0,26,16,2,18,14,9,,,0,,,,,,,,,,,,,,,23/24
406,José Menor,,FW,Burgos,,,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
407,Sabin Merino,es ESP,FW,Racing Ferrol,31,1992,12.3,5,36,11,30.6,2.94,0.90,0.11,0.36,1,1,Matches,36,9,1103,0,5,4,2,0,0.41,0.00,0.41,0.33,0.33,0,21,17,5,14,0,4,,,0,,,,,,,,,,,,,,,23/24
408,Maikel Mesa,es ESP,"MF,FW",Zaragoza,32,1991,33.3,11,69,25,36.2,2.07,0.75,0.12,0.32,3,3,Matches,41,38,2997,1,12,8,8,0,0.33,0.03,0.36,0.24,0.27,0,41,54,9,10,10,15,,,0,,,,,,,,,,,,,,,23/24
409,Roque Mesa,es ESP,MF,Sporting Gijón,34,1989,14.3,1,11,6,54.5,0.77,0.42,0.09,0.17,0,0,Matches,30,14,1288,1,2,1,6,0,0.07,0.07,0.14,0.07,0.14,0,21,39,1,27,14,22,,,0,,,,,,,,,,,,,,,23/24
410,Víctor Meseguer,es ESP,"MF,FW",Valladolid,24,1999,23.7,6,26,10,38.5,1.10,0.42,0.23,0.60,0,0,Matches,33,24,2134,4,10,6,6,0,0.25,0.17,0.42,0.25,0.42,0,37,37,2,10,18,19,,,0,,,,,,,,,,,,,,,23/24
411,Javier Mier,es ESP,MF,Huesca,24,1999,11.8,1,16,5,31.3,1.36,0.42,0.06,0.20,0,0,Matches,26,11,1060,0,1,1,3,0,0.08,0.00,0.08,0.08,0.08,0,17,10,2,15,6,17,,,0,,,,,,,,,,,,,,,23/24
412,Jorge Mier,es ESP,DF,Amorebieta,24,1999,11.6,0,3,1,33.3,0.26,0.09,0.00,0.00,0,0,Matches,21,11,1041,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,23,7,0,27,11,22,,,0,,,,,,,,,,,,,,,23/24
413,Miguel,es ESP,DF,FC Andorra,26,1997,8.6,0,7,1,14.3,0.82,0.12,0.00,0.00,0,0,Matches,15,8,770,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,8,6,0,8,3,5,,,0,,,,,,,,,,,,,,,23/24
414,Miguel,es ESP,FW,Leganés,23,1999,24.8,13,70,35,50.0,2.82,1.41,0.17,0.34,1,1,Matches,35,25,2233,0,13,12,10,0,0.52,0.00,0.52,0.48,0.48,0,40,46,11,14,6,8,,,0,,,,,,,,,,,,,,,23/24
415,Jon Mikel Magunagoitia,es ESP,GK,Amorebieta,22,2000,16.0,0,0,0,,0.00,0.00,,,0,0,Matches,16,16,1440,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,0,5,0,0,0,0,,,0,24,1.50,92,68,73.9,7,3,6,4,25.0,1,1,0,50.0,23/24
416,Pere Milla,es ESP,"FW,MF",Elche,30,1992,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,10,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,1,1,0,0,0,,,0,,,,,,,,,,,,,,,23/24
417,Pere Milla,es ESP,"FW,MF",Espanyol,30,1992,27.8,4,46,15,32.6,1.65,0.54,0.09,0.27,0,0,Matches,38,30,2502,3,7,4,4,0,0.14,0.11,0.25,0.14,0.25,0,29,60,18,46,14,30,,,0,,,,,,,,,,,,,,,23/24
418,Álex Millán,es ESP,FW,Oviedo,23,1999,1.1,0,1,0,0.0,0.90,0.00,0.00,,0,0,Matches,8,0,100,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,2,0,3,0,0,,,0,,,,,,,,,,,,,,,23/24
419,Jorge Miramón,es ESP,"DF,MF",Leganés,34,1989,22.1,1,21,4,19.0,0.95,0.18,0.05,0.25,0,0,Matches,26,23,1988,4,5,1,4,0,0.05,0.18,0.23,0.05,0.23,0,31,28,2,56,20,27,,,0,,,,,,,,,,,,,,,23/24
420,Dauda Mohammed,gh GHA,"MF,FW",Tenerife,25,1998,4.0,0,7,2,28.6,1.76,0.50,0.00,0.00,0,0,Matches,11,3,358,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,1,8,4,3,7,2,5,,,0,,,,,,,,,,,,,,,23/24
421,Dauda Mohammed,gh GHA,FW,Eldense,25,1998,5.2,0,11,2,18.2,2.12,0.38,0.00,0.00,0,0,Matches,14,5,468,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,12,10,4,7,4,1,,,0,,,,,,,,,,,,,,,23/24
422,Sergio Molina,es ESP,MF,FC Andorra,27,1996,28.2,0,22,8,36.4,0.78,0.28,0.00,0.00,0,0,Matches,40,27,2541,1,1,0,4,0,0.00,0.04,0.04,0.00,0.04,0,31,20,0,29,19,26,,,0,,,,,,,,,,,,,,,23/24
423,Victor Mollejo,es ESP,"MF,FW",Zaragoza,22,2001,20.3,4,35,14,40.0,1.73,0.69,0.11,0.29,0,0,Matches,31,20,1825,1,5,4,13,0,0.20,0.05,0.25,0.20,0.25,0,43,22,6,74,12,21,,,0,,,,,,,,,,,,,,,23/24
424,Monchu,es ESP,MF,Valladolid,23,1999,40.6,6,98,33,33.7,2.42,0.81,0.06,0.18,0,2,Matches,42,42,3651,3,9,6,5,0,0.15,0.07,0.22,0.15,0.22,0,59,60,3,141,17,30,,,0,,,,,,,,,,,,,,,23/24
425,Nacho Monsalve,es ESP,DF,Eldense,29,1994,2.9,0,0,0,,0.00,0.00,,,0,0,Matches,3,3,262,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,2,0,0,0,5,3,,,0,,,,,,,,,,,,,,,23/24
426,Cris Montes,es ESP,MF,Eldense,25,1997,12.1,1,25,6,24.0,2.07,0.50,0.04,0.17,0,0,Matches,30,11,1086,0,1,1,1,0,0.08,0.00,0.08,0.08,0.08,0,9,9,0,26,8,10,,,0,,,,,,,,,,,,,,,23/24
427,Joni Montiel,es ESP,MF,Burgos,24,1998,10.6,1,20,7,35.0,1.88,0.66,0.05,0.14,0,1,Matches,17,11,958,1,2,1,3,1,0.09,0.09,0.19,0.09,0.19,0,18,21,1,48,2,11,,,0,,,,,,,,,,,,,,,23/24
428,Joni Montiel,es ESP,"FW,MF",Valladolid,24,1998,4.9,1,13,3,23.1,2.67,0.62,0.08,0.33,0,0,Matches,11,3,439,1,2,1,5,1,0.21,0.21,0.41,0.21,0.41,1,8,10,1,32,0,6,,,0,,,,,,,,,,,,,,,23/24
429,Erik Morán,es ESP,MF,Amorebieta,32,1991,19.2,0,7,1,14.3,0.36,0.05,0.00,0.00,0,0,Matches,32,22,1731,4,4,0,6,0,0.00,0.21,0.21,0.00,0.21,0,25,9,1,10,16,22,,,0,,,,,,,,,,,,,,,23/24
430,Iván Morante,es ESP,MF,Racing Sant,22,2001,20.5,2,16,5,31.3,0.78,0.24,0.13,0.40,0,0,Matches,34,20,1844,3,5,2,5,1,0.10,0.15,0.24,0.10,0.24,0,33,19,0,48,20,17,,,0,,,,,,,,,,,,,,,23/24
431,Jon Morcillo,es ESP,"MF,FW",Amorebieta,24,1998,23.4,4,60,25,41.7,2.57,1.07,0.07,0.16,0,1,Matches,37,25,2103,2,6,4,2,0,0.17,0.09,0.26,0.17,0.26,0,13,23,4,203,17,12,,,0,,,,,,,,,,,,,,,23/24
432,Diego Moreno,es ESP,"DF,MF",Mirandés,22,2001,6.0,0,2,0,0.0,0.33,0.00,0.00,,0,0,Matches,10,5,542,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,1,3,1,18,1,2,,,0,,,,,,,,,,,,,,,23/24
433,Diego Moreno,es ESP,DF,Cartagena,22,2001,5.8,0,5,2,40.0,0.87,0.35,0.00,0.00,0,0,Matches,15,5,519,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,3,5,1,13,2,7,,,0,,,,,,,,,,,,,,,23/24
434,Pablo Moreno,es ESP,FW,FC Andorra,21,2002,2.8,0,3,0,0.0,1.07,0.00,0.00,,0,0,Matches,10,1,253,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,8,7,1,3,2,2,,,0,,,,,,,,,,,,,,,23/24
435,Pol Moreno,es ESP,DF,Racing Sant,29,1994,8.7,0,5,2,40.0,0.58,0.23,0.00,0.00,0,0,Matches,16,8,780,1,1,0,1,0,0.00,0.12,0.12,0.00,0.12,0,6,1,0,0,6,8,,,0,,,,,,,,,,,,,,,23/24
436,Victor Moreno,es ESP,DF,Villarreal B,39,1984,1.7,1,3,2,66.7,1.74,1.16,0.33,0.50,0,0,Matches,9,0,155,0,1,1,0,0,0.58,0.00,0.58,0.58,0.58,0,0,5,0,3,0,1,,,0,,,,,,,,,,,,,,,23/24
437,Tete Morente,es ESP,MF,Elche,26,1996,36.0,8,102,29,28.4,2.83,0.81,0.07,0.24,1,1,Matches,39,37,3241,2,10,7,4,0,0.22,0.06,0.28,0.19,0.25,0,49,44,14,156,37,34,,,0,,,,,,,,,,,,,,,23/24
438,David Morillas,es ESP,"DF,MF",Alcorcón,36,1986,14.1,0,3,0,0.0,0.21,0.00,0.00,,0,0,Matches,21,16,1265,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0,13,7,0,33,9,14,,,0,,,,,,,,,,,,,,,23/24
439,Raúl Moro,es ESP,"MF,FW",Valladolid,20,2002,17.1,2,31,12,38.7,1.81,0.70,0.06,0.17,0,0,Matches,30,18,1541,4,6,2,3,0,0.12,0.23,0.35,0.12,0.35,0,6,29,9,78,5,5,,,0,,,,,,,,,,,,,,,23/24
440,Morro,es ESP,GK,Villarreal B,22,2000,9.0,0,0,0,,0.00,0.00,,,0,0,Matches,9,9,810,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,16,1.78,45,29,64.4,0,4,5,1,11.1,3,0,0,0.0,23/24
441,Pedro Mosquera,es ESP,MF,Alcorcón,35,1988,20.2,1,9,2,22.2,0.44,0.10,0.11,0.50,0,0,Matches,31,19,1822,0,1,1,6,0,0.05,0.00,0.05,0.05,0.05,0,24,26,1,18,18,25,,,0,,,,,,,,,,,,,,,23/24
442,Santiago Mouriño,uy URU,DF,Zaragoza,21,2002,23.8,1,17,4,23.5,0.71,0.17,0.06,0.25,0,0,Matches,28,25,2142,0,1,1,9,1,0.04,0.00,0.04,0.04,0.04,1,44,43,2,17,31,40,,,0,,,,,,,,,,,,,,,23/24
443,Toni Moya,es ESP,MF,Zaragoza,25,1998,28.5,1,45,11,24.4,1.58,0.39,0.02,0.09,0,0,Matches,36,29,2568,4,5,1,9,1,0.04,0.14,0.18,0.04,0.18,1,50,11,0,209,13,40,,,0,,,,,,,,,,,,,,,23/24
444,Sebas Moyano,es ESP,MF,Oviedo,26,1997,30.4,8,75,21,28.0,2.46,0.69,0.11,0.38,0,0,Matches,41,32,2740,4,12,8,3,0,0.26,0.13,0.39,0.26,0.39,0,22,75,7,82,22,25,,,0,,,,,,,,,,,,,,,23/24
445,Mumo,es ESP,MF,Burgos,28,1995,18.7,0,26,7,26.9,1.39,0.37,0.00,0.00,0,0,Matches,35,21,1685,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0,31,25,0,39,13,23,,,0,,,,,,,,,,,,,,,23/24
446,Álex Muñoz,es ESP,DF,Levante,29,1994,29.6,2,18,6,33.3,0.61,0.20,0.11,0.33,0,0,Matches,33,30,2666,0,2,2,9,0,0.07,0.00,0.07,0.07,0.07,0,47,19,0,21,26,25,,,0,,,,,,,,,,,,,,,23/24
447,Iván Muñoz,es ESP,FW,Valladolid,18,2005,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,9,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,0,0,2,0,0,,,0,,,,,,,,,,,,,,,23/24
448,Joaquín Muñoz,es ESP,"FW,MF",Huesca,24,1999,22.5,0,36,9,25.0,1.60,0.40,0.00,0.00,0,0,Matches,35,23,2026,4,4,0,2,0,0.00,0.18,0.18,0.00,0.18,0,20,45,12,74,8,19,,,0,,,,,,,,,,,,,,,23/24
449,Luis Muñoz,es ESP,"MF,FW",Cartagena,26,1997,26.0,3,36,9,25.0,1.38,0.35,0.08,0.33,0,0,Matches,33,30,2342,2,5,3,6,0,0.12,0.08,0.19,0.12,0.19,0,25,54,16,30,16,21,,,0,,,,,,,,,,,,,,,23/24
450,Damián Musto,ar ARG,MF,Cartagena,36,1987,30.1,0,15,3,20.0,0.50,0.10,0.00,0.00,0,0,Matches,36,31,2712,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0,60,39,0,6,43,41,,,0,,,,,,,,,,,,,,,23/24
451,Nacho,es ESP,"DF,MF",Tenerife,34,1989,19.6,1,17,6,35.3,0.87,0.31,0.06,0.17,0,0,Matches,31,18,1762,2,3,1,5,0,0.05,0.10,0.15,0.05,0.15,0,15,21,4,108,11,26,,,0,,,,,,,,,,,,,,,23/24
452,Nacho,es ESP,MF,Racing Ferrol,30,1993,7.9,0,12,5,41.7,1.52,0.63,0.00,0.00,0,0,Matches,24,6,709,2,2,0,2,0,0.00,0.25,0.25,0.00,0.25,0,9,5,1,22,3,12,,,0,,,,,,,,,,,,,,,23/24
453,Tomeu Nadal,es ESP,GK,Tenerife,34,1989,2.8,0,0,0,,0.00,0.00,,,0,0,Matches,3,3,250,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,3,1.08,9,6,66.7,1,1,1,0,0.0,0,0,0,,23/24
454,Juanjo Narváez,co COL,"MF,FW",Cartagena,28,1995,14.0,2,26,12,46.2,1.85,0.86,0.08,0.17,0,0,Matches,32,14,1262,0,2,2,2,0,0.14,0.00,0.14,0.14,0.14,0,10,32,3,16,4,4,,,0,,,,,,,,,,,,,,,23/24
455,Marcos Navarro,es ESP,DF,Levante,19,2004,0.6,0,1,0,0.0,1.61,0.00,0.00,,0,0,Matches,3,0,56,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,3,0,1,0,2,,,0,,,,,,,,,,,,,,,23/24
456,Pau Navarro,es ESP,"MF,DF",Villarreal B,18,2005,11.1,1,4,2,50.0,0.36,0.18,0.25,0.50,0,0,Matches,13,11,996,0,1,1,1,0,0.09,0.00,0.09,0.09,0.09,0,18,6,2,0,14,10,,,0,,,,,,,,,,,,,,,23/24
457,Raúl Navarro,es ESP,DF,Burgos,29,1994,12.3,0,4,2,50.0,0.32,0.16,0.00,0.00,0,0,Matches,13,13,1108,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0,11,13,0,25,10,15,,,0,,,,,,,,,,,,,,,23/24
458,Sergio Navarro,es ESP,FW,Leganés,22,2001,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
459,Álvaro Negredo,es ESP,FW,Valladolid,37,1985,6.5,1,18,4,22.2,2.78,0.62,0.06,0.25,0,0,Matches,12,7,583,0,1,1,0,0,0.15,0.00,0.15,0.15,0.15,0,2,3,0,1,0,2,,,0,,,,,,,,,,,,,,,23/24
460,Yvan Neyou,cm CMR,MF,Leganés,26,1997,28.8,1,19,6,31.6,0.66,0.21,0.00,0.00,1,1,Matches,35,30,2588,0,1,0,12,1,0.03,0.00,0.03,0.00,0.00,0,47,36,0,14,31,44,,,0,,,,,,,,,,,,,,,23/24
461,Nieto,es ESP,FW,FC Andorra,25,1998,9.6,4,27,11,40.7,2.80,1.14,0.07,0.18,2,2,Matches,20,9,867,3,7,2,1,0,0.42,0.31,0.73,0.21,0.52,0,18,15,2,2,1,2,,,0,,,,,,,,,,,,,,,23/24
462,Nieto,es ESP,FW,Elche,25,1998,4.0,0,9,2,22.2,2.26,0.50,0.00,0.00,0,0,Matches,11,3,359,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,8,4,3,0,0,0,,,0,,,,,,,,,,,,,,,23/24
463,Carlos Nieto,es ESP,DF,Zaragoza,27,1996,4.3,0,4,0,0.0,0.92,0.00,0.00,,0,0,Matches,5,5,391,1,1,0,1,0,0.00,0.23,0.23,0.00,0.23,0,4,0,0,17,5,3,,,0,,,,,,,,,,,,,,,23/24
464,Juanjo Nieto,es ESP,DF,Huesca,28,1994,24.1,1,16,5,31.3,0.67,0.21,0.06,0.20,0,0,Matches,34,24,2165,1,2,1,8,0,0.04,0.04,0.08,0.04,0.08,0,33,49,2,40,37,39,,,1,,,,,,,,,,,,,,,23/24
465,Fernando Niño,es ESP,FW,Burgos,22,2000,29.3,6,57,25,43.9,1.94,0.85,0.11,0.24,0,0,Matches,37,32,2638,4,10,6,8,0,0.20,0.14,0.34,0.20,0.34,0,36,52,19,7,10,20,,,0,,,,,,,,,,,,,,,23/24
466,Peru Nolaskoain,es ESP,MF,Eibar,24,1998,11.4,2,5,2,40.0,0.44,0.18,0.40,1.00,0,0,Matches,16,11,1027,1,3,2,4,0,0.18,0.09,0.26,0.18,0.26,0,23,14,0,2,21,15,,,1,,,,,,,,,,,,,,,23/24
467,Hugo Novoa,es ESP,MF,Villarreal B,20,2003,6.4,0,8,1,12.5,1.25,0.16,0.00,0.00,0,0,Matches,11,7,577,2,2,0,0,0,0.00,0.31,0.31,0.00,0.31,0,5,6,2,19,1,7,,,0,,,,,,,,,,,,,,,23/24
468,Álvaro Núñez,es ESP,"DF,MF",Amorebieta,23,2000,35.0,2,26,6,23.1,0.74,0.17,0.08,0.33,0,0,Matches,39,35,3153,2,4,2,8,0,0.06,0.06,0.11,0.06,0.11,0,32,37,2,168,28,32,,,0,,,,,,,,,,,,,,,23/24
469,Rafael Nuñez,do DOM,MF,Elche,21,2002,2.1,0,1,0,0.0,0.48,0.00,0.00,,0,0,Matches,6,2,188,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,1,2,1,7,0,1,,,0,,,,,,,,,,,,,,,23/24
470,Allan Nyom,cm CMR,DF,Leganés,35,1988,22.3,0,4,0,0.0,0.18,0.00,0.00,,0,0,Matches,31,23,2006,1,1,0,6,0,0.00,0.04,0.04,0.00,0.04,0,31,17,4,44,17,26,,,0,,,,,,,,,,,,,,,23/24
471,Samuel Obeng,gh GHA,FW,Huesca,26,1997,25.8,6,34,13,38.2,1.32,0.50,0.12,0.31,2,2,Matches,38,27,2324,1,7,4,4,0,0.23,0.04,0.27,0.15,0.19,0,35,37,26,13,8,10,,,0,,,,,,,,,,,,,,,23/24
472,Koldo Obieta,es ESP,FW,Alcorcón,29,1993,10.1,1,14,5,35.7,1.39,0.50,0.07,0.20,0,0,Matches,29,8,905,0,1,1,4,0,0.10,0.00,0.10,0.10,0.10,0,17,16,7,3,2,2,,,0,,,,,,,,,,,,,,,23/24
473,Dani Ojeda,es ESP,"MF,FW",Burgos,28,1994,23.0,4,59,24,40.7,2.56,1.04,0.07,0.17,0,0,Matches,38,26,2071,2,6,4,3,0,0.17,0.09,0.26,0.17,0.26,0,10,14,7,45,13,15,,,0,,,,,,,,,,,,,,,23/24
474,Lander Olaetxea,es ESP,"MF,DF",Albacete,30,1993,34.0,2,23,5,21.7,0.68,0.15,0.09,0.40,0,0,Matches,37,36,3061,2,4,2,14,0,0.06,0.06,0.12,0.06,0.12,0,67,39,1,7,41,52,,,0,,,,,,,,,,,,,,,23/24
475,Brian Oliván,es ESP,DF,Espanyol,29,1994,28.1,0,16,3,18.8,0.57,0.11,0.00,0.00,0,0,Matches,33,30,2529,3,3,0,8,0,0.00,0.11,0.11,0.00,0.11,0,48,17,1,154,16,27,,,0,,,,,,,,,,,,,,,23/24
476,Kiko Olivas,es ESP,DF,Cartagena,34,1988,16.8,1,4,1,25.0,0.24,0.06,0.25,1.00,0,0,Matches,21,17,1510,0,1,1,1,0,0.06,0.00,0.06,0.06,0.06,0,12,30,1,0,23,23,,,0,,,,,,,,,,,,,,,23/24
477,Lucas Oliveira,br BRA,MF,Valladolid,27,1996,8.4,0,5,1,20.0,0.60,0.12,0.00,0.00,0,0,Matches,11,9,753,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0,12,7,1,2,10,12,,,0,,,,,,,,,,,,,,,23/24
478,Lucas Oliveira Rosa,br BRA,"DF,MF",Valladolid,23,2000,18.3,1,22,5,22.7,1.20,0.27,0.05,0.20,0,0,Matches,35,11,1645,1,2,1,6,0,0.05,0.05,0.11,0.05,0.11,0,26,22,3,52,25,39,,,0,,,,,,,,,,,,,,,23/24
479,Cedric Omoigui,ng NGA,FW,Racing Sant,28,1994,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,2,0,21,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
480,Javier Ontiveros,es ESP,"MF,FW",Villarreal B,25,1997,32.8,9,130,47,36.2,3.96,1.43,0.03,0.09,5,6,Matches,38,35,2953,5,14,4,15,0,0.27,0.15,0.43,0.12,0.27,0,54,93,2,174,15,38,,,0,,,,,,,,,,,,,,,23/24
481,Jandro Orellana,es ESP,MF,FC Andorra,22,2000,26.7,1,24,4,16.7,0.90,0.15,0.04,0.25,0,0,Matches,31,28,2403,1,2,1,6,0,0.04,0.04,0.07,0.04,0.07,0,25,32,1,18,16,46,,,0,,,,,,,,,,,,,,,23/24
482,Ekhiotz Orobio,es ESP,MF,Mirandés,21,2002,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,23/24
483,Arnau Ortiz,es ESP,FW,Cartagena,21,2001,5.5,0,14,5,35.7,2.54,0.91,0.00,0.00,0,0,Matches,14,3,497,1,1,0,2,0,0.00,0.18,0.18,0.00,0.18,0,12,13,2,9,4,6,,,0,,,,,,,,,,,,,,,23/24
484,Arnau Ortiz,es ESP,MF,Eldense,21,2001,3.2,0,7,2,28.6,2.21,0.63,0.00,0.00,0,0,Matches,9,2,285,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,6,5,1,2,2,2,,,0,,,,,,,,,,,,,,,23/24
