Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 24_level_0
645,Adrián Vázquez,es ESP,DF,Córdoba,20,2004,2,1,93,1.0,0,1,1,0,0,0,0,0,0.00,0.97,0.97,0.00,0.97,Matches
646,Borja Vázquez,es ESP,FW,Cádiz,19,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
647,Jaime Vázquez,es ESP,DF,Oviedo,18,2006,5,3,405,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
648,Kevin Vázquez,es ESP,"DF,MF",Sporting Gijón,31,1993,19,9,786,8.7,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
649,Pablo Vázquez,es ESP,DF,Dep. La Coruña,29,1994,42,41,3708,41.2,2,0,2,2,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
650,Unai Vencedor Paris,es ESP,MF,Racing Sant,23,2000,38,32,2737,30.4,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
651,Jozhua Vertrouwd,nl NED,DF,Castellón,19,2004,33,30,2633,29.3,1,2,3,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10,Matches
652,Iñigo Vicente,es ESP,MF,Racing Sant,26,1998,40,38,3325,36.9,3,10,13,3,0,0,11,1,0.08,0.27,0.35,0.08,0.35,Matches
653,Fede Vico,es ESP,MF,Eldense,30,1994,15,7,681,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
654,Nacho Vidal,es ESP,DF,Oviedo,29,1995,18,18,1598,17.8,4,0,4,4,0,0,4,0,0.23,0.00,0.23,0.23,0.23,Matches
655,Ramon Vila,es ESP,GK,Córdoba,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
656,Ignasi Vilarrasa,es ESP,"MF,DF",Huesca,24,1999,41,40,3349,37.2,1,8,9,0,1,1,3,1,0.03,0.21,0.24,0.00,0.21,Matches
657,Toni Villa,es ESP,MF,Eibar,29,1995,16,4,474,5.3,0,1,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches
658,Daniel Villahermosa,es ESP,"MF,FW",Castellón,23,2001,12,5,462,5.1,0,2,2,0,0,0,1,0,0.00,0.39,0.39,0.00,0.39,Matches
659,Gonzalo Villar,es ESP,MF,Granada,26,1998,37,27,2335,25.9,2,1,3,2,0,0,9,1,0.08,0.04,0.12,0.08,0.12,Matches
660,Javier Villar,es ESP,"MF,DF",Albacete,21,2003,26,12,1270,14.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
661,Diego Villares,es ESP,MF,Dep. La Coruña,28,1996,40,35,3143,34.9,4,1,5,4,0,0,3,1,0.11,0.03,0.14,0.11,0.14,Matches
662,Federico Viñas,uy URU,FW,Oviedo,26,1998,16,10,673,7.5,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches
663,Bernardo Vital,pt POR,DF,Zaragoza,23,2000,33,31,2841,31.6,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
664,Andrija Vukčević,me MNE,DF,Cartagena,27,1996,23,11,999,11.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
665,Victor Wehbi,br BRA,GK,Cádiz,21,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
666,Shon Weissman,il ISR,FW,Granada,28,1996,28,11,1027,11.4,2,2,4,2,0,1,2,0,0.18,0.18,0.35,0.18,0.35,Matches
667,Jetro Willems,nl NED,DF,Castellón,30,1994,20,10,959,10.7,1,1,2,1,0,0,5,0,0.09,0.09,0.19,0.09,0.19,Matches
668,Loïc Williams,es ESP,DF,Granada,22,2002,31,28,2424,26.9,1,1,2,1,0,0,14,0,0.04,0.04,0.07,0.04,0.07,Matches
669,Xeber,es ESP,"MF,FW",Eibar,27,1997,33,20,1915,21.3,1,1,2,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,Matches
670,Rubén Yáñez,es ESP,GK,Sporting Gijón,30,1993,39,39,3486,38.7,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches
671,Yoel,es ESP,GK,Racing Ferrol,35,1988,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
672,Ander Yoldi,es ESP,"MF,FW",Córdoba,22,2001,40,9,1250,13.9,3,1,4,2,1,1,4,0,0.22,0.07,0.29,0.14,0.22,Matches
673,Izan Yurrieta,es ESP,FW,Racing Sant,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
674,Joseba Zaldúa,es ESP,DF,Cádiz,32,1992,21,12,1060,11.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
675,Jorge Zarfino,uy URU,MF,Castellón,32,1991,12,8,556,6.2,0,1,1,0,0,0,3,1,0.00,0.16,0.16,0.00,0.16,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
676,Ekain Zenitagoia,es ESP,FW,Racing Sant,30,1994,8,0,70,0.8,1,0,1,1,0,0,0,0,1.29,0.00,1.29,1.29,1.29,Matches
677,Luca Zidane,dz ALG,GK,Granada,26,1998,16,16,1436,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
678,Theo Zidane,fr FRA,MF,Córdoba,22,2002,36,22,1832,20.4,5,1,6,5,0,0,9,1,0.25,0.05,0.29,0.25,0.29,Matches
679,Elady Zorrilla,es ESP,MF,Burgos,34,1990,7,1,142,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
680,Dario Đumić,ba BIH,DF,Eldense,32,1992,20,18,1576,17.5,3,1,4,3,0,0,3,0,0.17,0.06,0.23,0.17,0.23,Matches
